FILE	SCHEME	ST	16S	atpD	gyrB	recA	rpoB	trpB
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746465.1_ASM174646v1_genomic.gbff	scheme_round_6	-	383,383,383,383,383,383,383	487	-	459	452	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746475.1_ASM174647v1_genomic.gbff	scheme_round_6	-	364,364,364,383,383,383,383	864	-	459	892	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746485.1_ASM174648v1_genomic.gbff	scheme_round_6	-	383,383,383,383,383,383,383,383	431	-	459	452	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001748085.1_ASM174808v1_genomic.gbff	scheme_round_6	-	-	236?	-	-	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001748165.1_ASM174816v1_genomic.gbff	scheme_round_6	-	107?	786	573	843	456	700
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001750785.1_ASM175078v1_genomic.gbff	scheme_round_6	-	299,299,299,299,299	364	-	386	1042	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751305.1_ASM175130v1_genomic.gbff	scheme_round_6	-	175,175	880	621	954	35	785
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751345.1_ASM175134v1_genomic.gbff	scheme_round_6	-	472,472,472	973	-	-	523?	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751365.1_ASM175136v1_genomic.gbff	scheme_round_6	-	472,472,472	973	-	-	523?	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751375.1_ASM175137v1_genomic.gbff	scheme_round_6	-	-	942?	-	1052?	1000	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001753425.1_ASM175342v1_genomic.gbff	scheme_round_6	-	327,327,327,327,327,327	623	-	-	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001756925.1_ASM175692v1_genomic.gbff	scheme_round_6	271	150	236	212	242	237	238
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001767375.1_ASM176737v1_genomic.gbff	scheme_round_6	-	124,124,124,395	317	149	156	330	212
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865245.1_ASM186524v1_genomic.gbff	scheme_round_6	-	756	891	-	-	1023	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865255.1_ASM186525v1_genomic.gbff	scheme_round_6	-	400	467	-	-	489	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865315.1_ASM186531v1_genomic.gbff	scheme_round_6	-	5,5	223	5	115?	36	571
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865795.1_ASM186579v1_genomic.gbff	scheme_round_6	421	549	650	110	681	36	577
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001866645.1_ASM186664v1_genomic.gbff	scheme_round_6	-	165	202	-	204	203	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001866665.1_ASM186666v1_genomic.gbff	scheme_round_6	422	645	771	725	824	791	907
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001866675.1_ASM186667v1_genomic.gbff	scheme_round_6	423	249	303	701	317	311	292
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001886595.1_ASM188659v1_genomic.gbff	scheme_round_6	-	14,14,14,14	15	16	16	16	16
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001888885.1_ASM188888v1_genomic.gbff	scheme_round_6	-	346,346,346,346,346,346,346	406	116	122	117	134
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001895105.1_ASM189510v1_genomic.gbff	scheme_round_6	-	730	897?	611	940	512	768
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001896135.2_ASM189613v2_genomic.gbff	scheme_round_6	-	315	383	304	405	-	357
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905005.1_ASM190500v1_genomic.gbff	scheme_round_6	425	594	705	516	754	725	636
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905025.1_ASM190502v1_genomic.gbff	scheme_round_6	-	316	782	-	837	396	717
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905125.1_ASM190512v1_genomic.gbff	scheme_round_6	-	798	945	658	1024	987	48?
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905345.1_ASM190534v1_genomic.gbff	scheme_round_6	-	415	969	-	-	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905365.1_ASM190536v1_genomic.gbff	scheme_round_6	-	279	591?	-	1040	356	326
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905385.1_ASM190538v1_genomic.gbff	scheme_round_6	426	394	345	357	494	485	421
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905405.1_ASM190540v1_genomic.gbff	scheme_round_6	427	3	628	22	659	24	44
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905425.1_ASM190542v1_genomic.gbff	scheme_round_6	-	316	384	-	406	396	358
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905445.1_ASM190544v1_genomic.gbff	scheme_round_6	-	579	690	-	734	704	45?
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905485.1_ASM190548v1_genomic.gbff	scheme_round_6	428	8	521	477	691	665	585
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905505.1_ASM190550v1_genomic.gbff	scheme_round_6	429	311	533	394	561	545	471
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905525.1_ASM190552v1_genomic.gbff	scheme_round_6	430	8	11	29	355	12	384
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905575.1_ASM190557v1_genomic.gbff	scheme_round_6	431	8	495	404	574	511	484
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905595.1_ASM190559v1_genomic.gbff	scheme_round_6	-	8	293	403?	305	299	280
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905645.1_ASM190564v1_genomic.gbff	scheme_round_6	432	8	11	549	810	777	675
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905665.1_ASM190566v1_genomic.gbff	scheme_round_6	-	166	203	-	205	204	942
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905705.1_ASM190570v1_genomic.gbff	scheme_round_6	-	167	204	-	206	205	900
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905725.1_ASM190572v1_genomic.gbff	scheme_round_6	-	689	819	-	879	839	726
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905735.1_ASM190573v1_genomic.gbff	scheme_round_6	-	698	284	-	957	911	872
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905785.1_ASM190578v1_genomic.gbff	scheme_round_6	433	574	681	494	721	693	610
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905795.1_ASM190579v1_genomic.gbff	scheme_round_6	-	584	694	-	741	712	625
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905825.1_ASM190582v1_genomic.gbff	scheme_round_6	434	250	363	458	651	633	557
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905845.1_ASM190584v1_genomic.gbff	scheme_round_6	-	444	522	-	552	535	462
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905855.1_ASM190585v1_genomic.gbff	scheme_round_6	435	692	822	735	1029	843	876
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905885.1_ASM190588v1_genomic.gbff	scheme_round_6	-	393	517?	-	1042	1013	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905905.1_ASM190590v1_genomic.gbff	scheme_round_6	436	593	704	515	1044	724	635
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001906585.1_ASM190658v1_genomic.gbff	scheme_round_6	-	287?	689	-	1070	703	970
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001931635.1_ASM193163v1_genomic.gbff	scheme_round_6	-	3,3,3,331	249	220	584?	250	248
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941265.1_ASM194126v1_genomic.gbff	scheme_round_6	-	235	290	-	303	296	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941275.1_ASM194127v1_genomic.gbff	scheme_round_6	-	506	601	-	303	611	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941285.1_ASM194128v1_genomic.gbff	scheme_round_6	-	235,235,235	290	-	303	296	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941845.1_ASM194184v1_genomic.gbff	scheme_round_6	-	103,103,103,103,103	131	422	135	579	145
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001949645.1_ASM194964v1_genomic.gbff	scheme_round_6	-	235	290	-	303	424	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001953875.1_ASM195387v1_genomic.gbff	scheme_round_6	438	322	980	385	549	530	458
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001953885.1_ASM195388v1_genomic.gbff	scheme_round_6	-	232	287	245	299	920?	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001969965.1_Sparso1.0_genomic.gbff	scheme_round_6	-	422	498	661	528	514	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001974775.1_ASM197477v2_genomic.gbff	scheme_round_6	-	163,252,252,252,252,252	564	-	590	314	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001975025.1_ASM197502v1_genomic.gbff	scheme_round_6	-	812,812,812,812,812,812	213	-	215	212	757?
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001983595.1_ASM198359v1_genomic.gbff	scheme_round_6	-	8	17	334	447?	18	18
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001983975.1_ASM198397v1_genomic.gbff	scheme_round_6	-	108?	436	376	530	456	445
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001984445.1_ASM198444v1_genomic.gbff	scheme_round_6	-	43,43,43,43,43,43	54	53	52	564	493
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001984575.1_ASM198457v1_genomic.gbff	scheme_round_6	-	-	838?	-	-	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002005225.1_ASM200522v1_genomic.gbff	scheme_round_6	-	257,257,257,257,257,257	309	685	326	275?	297
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002005565.1_ASM200556v1_genomic.gbff	scheme_round_6	440	531	627	463	658	640	562
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002007125.1_ASM200712v1_genomic.gbff	scheme_round_6	-	280	344	-	-	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002007685.1_ASM200768v1_genomic.gbff	scheme_round_6	-	198,198,198,322,322,322,322	980	385	549	530	458
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002009175.1_ASM200917v1_genomic.gbff	scheme_round_6	-	705,705,705,705,705	836	324?	901	856	853
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002017835.1_ASM201783v1_genomic.gbff	scheme_round_6	-	93,93,93,93,93	119	117	123	118	135
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002019855.1_ASM201985v1_genomic.gbff	scheme_round_6	-	411,411,411,411,411,411	481	-	513	502	855
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002021875.1_ASM202187v1_genomic.gbff	scheme_round_6	-	391,391,391,391,391	461	218	249	482	419
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002028385.1_ASM202838v1_genomic.gbff	scheme_round_6	-	32,32,32,32,32,32	496	374	415	387	442
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002028425.1_ASM202842v1_genomic.gbff	scheme_round_6	-	276,276,276	339	277	354	353	324
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002078175.1_ASM207817v1_genomic.gbff	scheme_round_6	-	712,712,712,712,712,712	843	-	909	865	961
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002078235.1_ASM207823v1_genomic.gbff	scheme_round_6	-	-	770	559	823	790	686
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002080455.1_ASM208045v1_genomic.gbff	scheme_round_6	-	32,32,32,32,32,32,32	389	309	415	387	363
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002082175.1_ASM208217v1_genomic.gbff	scheme_round_6	-	2,2,2,2,2,2	2	2	2	590	2
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002082195.1_ASM208219v1_genomic.gbff	scheme_round_6	-	483,483,483,483,483,483	574	-	600	581	507
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002090335.1_ASM209033v1_genomic.gbff	scheme_round_6	-	43,43,43,43,43	674	489	712	683	540
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002094995.1_ASM209499v1_genomic.gbff	scheme_round_6	-	182,182,182	228	200	228	226	228
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002099185.1_ASM209918v1_genomic.gbff	scheme_round_6	-	393	517?	-	1068	1036	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002114065.1_ASM211406v1_genomic.gbff	scheme_round_6	-	106,106,106	905	411	981	935	805
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002119225.1_ASM211922v1_genomic.gbff	scheme_round_6	-	299	364	-	386	422	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002128305.1_ASM212830v1_genomic.gbff	scheme_round_6	-	-	988	-	-	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002148965.1_ASM214896v1_genomic.gbff	scheme_round_6	-	~289	710	519	760	730	640
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002150735.1_ASM215073v1_genomic.gbff	scheme_round_6	449	578	688	502	733	702	618
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002150845.1_ASM215084v1_genomic.gbff	scheme_round_6	-	321	387	306	412	402	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154275.1_ASM215427v1_genomic.gbff	scheme_round_6	94	69	86	85	85	85	94
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154375.1_ASM215437v1_genomic.gbff	scheme_round_6	-	304	369	-	391	383	346
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154385.1_ASM215438v1_genomic.gbff	scheme_round_6	24	3	23	22	23	24	24
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154415.1_ASM215441v1_genomic.gbff	scheme_round_6	157	90	116	114	120	115	132
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154445.1_ASM215444v1_genomic.gbff	scheme_round_6	-	299	364	-	386	422	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154505.1_ASM215450v1_genomic.gbff	scheme_round_6	-	382	449	-	478	470	702?
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154555.1_ASM215455v1_genomic.gbff	scheme_round_6	450	106	588	433	614	596	521
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154575.1_ASM215457v1_genomic.gbff	scheme_round_6	20	17	19	19	20	20	20
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154675.1_ASM215467v1_genomic.gbff	scheme_round_6	-	359	261?	-	847?	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155725.1_ASM215572v1_genomic.gbff	scheme_round_6	-	278	342	665	356	355	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155765.1_ASM215576v1_genomic.gbff	scheme_round_6	-	95	562	301	402	574	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155885.1_ASM215588v1_genomic.gbff	scheme_round_6	99	72	87	88	87	87	97
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155905.1_ASM215590v1_genomic.gbff	scheme_round_6	129	83	105	106	107	106	120
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155915.1_ASM215591v1_genomic.gbff	scheme_round_6	-	-	860	-	936	1025	964
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002156055.1_ASM215605v1_genomic.gbff	scheme_round_6	451	490	583	744	606	588	514
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002156075.1_ASM215607v1_genomic.gbff	scheme_round_6	-	210	474	-	706	496	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002156095.1_ASM215609v1_genomic.gbff	scheme_round_6	375	226	282	240	293	286	273
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002156145.1_ASM215614v1_genomic.gbff	scheme_round_6	-	145?	928	649	1008	174	831
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002158965.1_ASM215896v1_genomic.gbff	scheme_round_6	452	8	549	403	573	556	482
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002188335.1_ASM218833v1_genomic.gbff	scheme_round_6	-	183,183,183,183,183,183,183,183,183,183,183	229	439	229	606	530
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002188345.1_ASM218834v1_genomic.gbff	scheme_round_6	-	8,8,8,8,8,8,8,8,8,8	11	184	190	189	206
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002188365.1_ASM218836v1_genomic.gbff	scheme_round_6	-	659?	210	191	212	209	217
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002189675.2_ASM218967v2_genomic.gbff	scheme_round_6	-	88,88,88,239,239	114	112	118	113	130
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002192455.1_ASM219245v1_genomic.gbff	scheme_round_6	-	186,186,186,186,186,186,186	976	207	236	232	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002217715.1_ASM221771v1_genomic.gbff	scheme_round_6	-	3,3,3,3,3	335	275	349	348	321
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002217755.1_ASM221775v1_genomic.gbff	scheme_round_6	-	634	758	-	814	766	677
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002224125.1_ASM222412v1_genomic.gbff	scheme_round_6	456	586	696	509	744	715	627
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002237655.1_ASM223765v1_genomic.gbff	scheme_round_6	-	410?	941	-	1022	981	885
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002242805.1_ASM224280v1_genomic.gbff	scheme_round_6	457	290	761	553	817	782	679
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002251155.1_ASM225115v1_genomic.gbff	scheme_round_6	458	83	879	106	107	907	120
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002261115.1_ASM226111v1_genomic.gbff	scheme_round_6	-	68,68,68,68	85	84	84	121	93
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002277855.1_ASM227785v1_genomic.gbff	scheme_round_6	-	227	283	241	294	287	530?
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002286695.1_ASM228669v1_genomic.gbff	scheme_round_6	-	186	929	712	1010	969	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002288075.1_ASM228807v1_genomic.gbff	scheme_round_6	-	820,820,820	851?	-	-	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002289335.1_CMB-CS132_genomic.gbff	scheme_round_6	460	377	5	5	5	36	405
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002300165.1_ASM230016v1_genomic.gbff	scheme_round_6	-	301	366	-	388	380	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002300315.1_ASM230031v1_genomic.gbff	scheme_round_6	-	90,90,90,90,90,90	233?	209	238	256	252
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002300485.1_ASM230048v1_genomic.gbff	scheme_round_6	-	308,308,308,308,308	375	-	397	697	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002317005.1_CMB-CS038_genomic.gbff	scheme_round_6	460	377	5	5	5	36	405
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002317025.1_CMB-CS138_genomic.gbff	scheme_round_6	460	377	5	5	5	36	405
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002317035.1_CMB-CS143_genomic.gbff	scheme_round_6	-	377?	5	5	5	36	405
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002335465.1_Solivochromogenes3561_assembly01_genomic.gbff	scheme_round_6	-	627	749	-	805	771	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002382885.1_WZ.A104_genomic.gbff	scheme_round_6	461	589	700	511	749	719	630
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551015.1_ASM255101v1_genomic.gbff	scheme_round_6	462	8	495	372	525	511	470
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551045.1_ASM255104v1_genomic.gbff	scheme_round_6	463	8	495	372	525	511	440
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551055.1_ASM255105v1_genomic.gbff	scheme_round_6	462	8	495	372	525	511	470
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551065.1_ASM255106v1_genomic.gbff	scheme_round_6	-	3?	506	363	227	24	453
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551105.1_ASM255110v1_genomic.gbff	scheme_round_6	464	3	39	37	23	24	24
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551135.1_ASM255113v1_genomic.gbff	scheme_round_6	465	3	227	466	666	646	568
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551145.1_ASM255114v1_genomic.gbff	scheme_round_6	466	8	407	21	22	562	491
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551175.1_ASM255117v1_genomic.gbff	scheme_round_6	467	3	321	423	596	3	604
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551185.1_ASM255118v1_genomic.gbff	scheme_round_6	-	2	897	-	1039	44	796
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551225.1_ASM255122v1_genomic.gbff	scheme_round_6	468	8	510	382	541	525	454
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551235.1_ASM255123v1_genomic.gbff	scheme_round_6	-	-	510	382	911	525	454
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551295.1_ASM255129v1_genomic.gbff	scheme_round_6	-	8?	340	29	355	12	325
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551305.1_ASM255130v1_genomic.gbff	scheme_round_6	469	8	940	656	1021	980	841
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551335.1_ASM255133v1_genomic.gbff	scheme_round_6	470	3	335	647	1000	958	824
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551345.1_ASM255134v1_genomic.gbff	scheme_round_6	471	3	259	451	480	348	544
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551375.1_ASM255137v1_genomic.gbff	scheme_round_6	472	3	259	226	777	746	653
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551415.1_ASM255141v1_genomic.gbff	scheme_round_6	473	3	259	226	267	262	256
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551425.1_ASM255142v1_genomic.gbff	scheme_round_6	474	2	2	312	2	409	367
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551435.1_ASM255143v1_genomic.gbff	scheme_round_6	475	3	765	275	821	646	685
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551465.1_ASM255146v1_genomic.gbff	scheme_round_6	476	8	495	577	525	816	709
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002551475.1_ASM255147v1_genomic.gbff	scheme_round_6	477	3	869	199	227	896	426
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002556545.1_ASM255654v1_genomic.gbff	scheme_round_6	-	658,658	14	-	839	801	696
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002573955.1_ASM257395v1_genomic.gbff	scheme_round_6	-	611	727	-	-	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002591335.1_ASM259133v1_genomic.gbff	scheme_round_6	-	108?	436	341	639	456	545
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002705685.1_ASM270568v1_genomic.gbff	scheme_round_6	-	3?	790	105	850	811	707
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002705695.1_ASM270569v1_genomic.gbff	scheme_round_6	478	29	37	35	351	350	40
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002705975.1_ASM270597v1_genomic.gbff	scheme_round_6	-	415	959	-	-	-	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002711365.1_ASM271136v1_genomic.gbff	scheme_round_6	-	311	715	526	-	736	645
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002727115.1_ASM272711v1_genomic.gbff	scheme_round_6	-	67,67,67,67,67,67,67,67	83	83	82	83	91
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002742045.1_ASM274204v1_genomic.gbff	scheme_round_6	-	-	518	-	548	1014	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002754435.1_ASM275443v1_genomic.gbff	scheme_round_6	-	43,43,43,43,43,43,43	54	53	52	54	540
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002754455.1_ASM275445v1_genomic.gbff	scheme_round_6	-	90,90,90,90,90	233	209	238	256	252
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002754515.1_ASM275451v1_genomic.gbff	scheme_round_6	-	691,691,691,694	821	666	882	842	612?
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002754535.1_ASM275453v1_genomic.gbff	scheme_round_6	-	20,20,20,20	712?	674	276	270	263
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002754555.1_ASM275455v1_genomic.gbff	scheme_round_6	-	163,163,163,163,163,163	443	-	469	462	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002754595.1_ASM275459v1_genomic.gbff	scheme_round_6	-	308,397,397,397,397	466	-	496	488	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002754675.1_ASM275467v1_genomic.gbff	scheme_round_6	-	-	475	-	507	1024	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002754715.1_ASM275471v1_genomic.gbff	scheme_round_6	-	660,660,660,660	784	571	841	804	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002761895.1_ASM276189v1_genomic.gbff	scheme_round_6	481	110	717	528	770	738	647
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002777535.1_ASM277753v1_genomic.gbff	scheme_round_6	-	529,529	31	31	31	32	33
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002794255.1_ASM279425v1_genomic.gbff	scheme_round_6	-	690,690,690,690,690,690	951	-	-	81?	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002797655.1_ASM279765v1_genomic.gbff	scheme_round_6	-	188,334,768,768	951?	-	-	233	-
../../supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002797835.1_ASM279783v1_genomic.gbff	scheme_round_6	-	174,174,174,174,174,174	215	724	217	214	-
