run_id,genome1,genome2,unique_taxa_names_per_connected_component,coverage,identity,comparision_type_species,comparision_type_genus,cluster_id,genome1_ST,genome2_ST
1.0,GCF_000177175.2 | Streptomyces sp. XylebKG-1 - ST 240:2,GCF_000010605.1 | Streptomyces griseus NBRC 13350 - ST 12:1,11,0.9115769549,0.9910923927,intra,intra,0,240,12
1.0,GCF_017358145.1 | Streptomyces sp. CA-256286 - ST 752:58,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,11,0.8844932802000001,0.9930514254,intra,intra,0,752,372
1.0,GCF_018070665.1 | Streptomyces sp. 404i - ST 768:59,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,11,0.6513671278000001,0.8965949697000001,inter,intra,0,768,372
1.0,GCF_018070745.1 | Streptomyces sp. C3-3 - ST 769:60,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,11,0.6123607587000001,0.8964843765,inter,intra,0,769,372
1.0,GCF_018530825.1 | Streptomyces sp. Tu10 - ST 772:61,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,11,0.614050509,0.8966512502,inter,intra,0,772,372
1.0,GCF_018619185.1 | Streptomyces sp. McG3 - ST 776:62,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,11,0.5988061498,0.8961879643,inter,intra,0,776,372
1.0,GCF_019049185.1 | Streptomyces anulatus AC569_RSS891 - ST 782:63,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,11,0.5659988398,0.8954598146,inter,intra,0,782,372
1.0,GCF_900091905.1 | Streptomyces sp. OspMP-M43 - ST 793:64,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,11,0.6135344498,0.8946090721000001,inter,intra,0,793,372
1.0,GCF_900105705.1 | Streptomyces griseus DSM 40236 - ST 12:65,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,11,0.6133050111,0.8929587337,inter,intra,0,12,372
1.0,GCF_900460065.1 | Streptomyces griseus NCTC13033 - ST 12:66,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,11,0.6168348988,0.8930062953000001,inter,intra,0,12,372
1.0,GCF_000010605.1 | Streptomyces griseus NBRC 13350 - ST 12:1,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7729219375,0.9301337585,inter,intra,0,12,376
1.0,GCF_000177175.2 | Streptomyces sp. XylebKG-1 - ST 240:2,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7534010339,0.9299937873,inter,intra,0,240,376
1.0,GCF_000239075.1 | Streptomyces sp. W007 - ST 243:3,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.82645218,0.9689500919,intra,intra,0,243,376
1.0,GCF_000364805.1 | Streptomyces sp. PAMC 26508 - ST 252:4,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.4467447638,0.8660397351,inter,inter,0,252,376
1.0,GCF_000373405.1 | Streptomyces sp. ScaeMP-e10 - ST 253:5,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6799540095000001,0.8923746996,inter,intra,0,253,376
1.0,GCF_000385945.1 | Streptomyces fulvissimus DSM 40593 - ST 174:6,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.694515314,0.8958697208,inter,intra,0,174,376
1.0,GCF_000716025.1 | Streptomyces baarnensis NRRL B-2842 - ST 268:7,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7738375599,0.9214744876,inter,intra,0,268,376
1.0,GCF_000716935.1 | Streptomyces alboviridis NRRL B-1579 - ST 38:8,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6484634092,0.8960319609,inter,intra,0,38,376
1.0,GCF_000717795.1 | Streptomyces griseus NRRL WC-3480 - ST 275:9,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7766030104,0.9301611103,inter,intra,0,275,376
1.0,GCF_000720395.1 | Streptomyces flavovirens NRRL B-2182 - ST 309:10,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.4456396502,0.8666456623000001,inter,inter,0,309,376
1.0,GCF_000720405.1 | Streptomyces sp. NRRL B-24051 - ST 310:11,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.4536114144,0.8666426888000001,inter,inter,0,310,376
1.0,GCF_000721595.1 | Streptomyces sp. NRRL S-325 - ST 318:12,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.4517452843,0.8662099697000001,inter,inter,0,318,376
1.0,GCF_001189025.1 | Streptomyces europaeiscabiei NCPPB 4064 - ST 349:13,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.9617763943,0.9907748477,intra,intra,0,349,376
1.0,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6774498058,0.8962175184000001,inter,intra,0,372,376
1.0,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.9974594624,0.9988424866,intra,intra,0,376,376
1.0,GCF_001434355.1 | Streptomyces anulatus ATCC 11523 - ST 378:17,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.934663056,0.9911269291,intra,intra,0,378,376
1.0,GCF_001723115.1 | Streptomyces griseus NRRL B-2165 - ST 12:18,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7678296301,0.931851573,inter,intra,0,12,376
1.0,GCF_001905485.1 | Streptomyces sp. TSRI0261 - ST 417:19,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8502356997,0.9678475374,intra,intra,0,417,376
1.0,GCF_001905525.1 | Streptomyces sp. TSRI0395 - ST 419:20,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.9438305166,0.9901812229,intra,intra,0,419,376
1.0,GCF_001905575.1 | Streptomyces sp. CB00072 - ST 420:21,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8499404637,0.9687306949,intra,intra,0,420,376
1.0,GCF_001905645.1 | Streptomyces sp. CB02115 - ST 421:22,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.9177036896,0.9769852836,intra,intra,0,421,376
1.0,GCF_002188345.1 | Streptomyces sp. CS057 - ST 441:23,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8837508719,0.9598794848,intra,intra,0,441,376
1.0,GCF_002551015.1 | Streptomyces sp. wa1071 - ST 449:24,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8397898387,0.969832465,intra,intra,0,449,376
1.0,GCF_002551045.1 | Streptomyces sp. wa1063 - ST 450:25,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8302670571,0.9696692715,intra,intra,0,450,376
1.0,GCF_002551055.1 | Streptomyces sp. wa1002 - ST 449:26,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8513910683,0.9695747739,intra,intra,0,449,376
1.0,GCF_002551145.1 | Streptomyces sp. st115 - ST 453:27,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7628961333000001,0.9216611518,inter,intra,0,453,376
1.0,GCF_002551225.1 | Streptomyces sp. rh206 - ST 455:28,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8939331617,0.9746796575,intra,intra,0,455,376
1.0,GCF_002551305.1 | Streptomyces sp. or20 - ST 456:29,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8603094816,0.9663822601,intra,intra,0,456,376
1.0,GCF_002551465.1 | Streptomyces sp. b84 - ST 463:30,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8480057026000001,0.9689740935,intra,intra,0,463,376
1.0,GCF_002910875.1 | Streptomyces sp. SM13 - ST 480:31,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7229123843,0.9219263345,inter,intra,0,480,376
1.0,GCF_002910905.1 | Streptomyces sp. SM11 - ST 481:32,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7024625795,0.9277993016,inter,intra,0,481,376
1.0,GCF_002910935.1 | Streptomyces sp. B226SN101 - ST 482:33,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7648759685000001,0.9218366753,inter,intra,0,482,376
1.0,GCF_002910985.1 | Streptomyces sp. B188M101 - ST 482:34,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7645643092000001,0.9220173426,inter,intra,0,482,376
1.0,GCF_003116675.1 | Streptomyces sp. CS090A - ST 492:35,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6604648607,0.8922209974,inter,intra,0,492,376
1.0,GCF_003367645.1 | Streptomyces sp. IB2014 011-12 - ST 503:36,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.659978889,0.8936480809,inter,intra,0,503,376
1.0,GCF_003610995.1 | Streptomyces griseus ATCC 13273 - ST 509:37,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7049555455000001,0.8925248966,inter,intra,0,509,376
1.0,GCF_004524875.1 | Streptomyces sp. S501 - ST 566:38,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.4545423966,0.8659977433,inter,inter,0,566,376
1.0,GCF_005234185.1 | Streptomyces sp. BPSDS2 - ST 574:39,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7724637445,0.9224049276,inter,intra,0,574,376
1.0,GCF_009862355.1 | Streptomyces sp. SID7834 - ST 623:40,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.402655366,0.8661906371,inter,inter,0,623,376
1.0,GCF_009865505.1 | Streptomyces sp. SID2119 - ST 637:41,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6640138702,0.8956358289,inter,intra,0,637,376
1.0,GCF_009866455.1 | Streptomyces griseus CGMCC 4.18 - ST 12:42,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7797214589,0.9300970762,inter,intra,0,12,376
1.0,GCF_009872615.1 | Streptomyces sp. SID5594 - ST 253:43,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6799121549,0.8923555076,inter,intra,0,253,376
1.0,GCF_010548045.1 | Streptomyces anulatus SID10689 - ST 645:44,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8859210307000001,0.9607378968,intra,intra,0,645,376
1.0,GCF_010548165.1 | Streptomyces cyaneofuscatus SID10855 - ST 646:45,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6876635853,0.893160908,inter,intra,0,646,376
1.0,GCF_010548505.1 | Streptomyces sp. SID14515 - ST 652:46,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.723716023,0.9255731874,inter,intra,0,652,376
1.0,GCF_010548615.1 | Streptomyces anulatus SID505 - ST 653:47,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8669312062000001,0.9608236698,intra,intra,0,653,376
1.0,GCF_010548705.1 | Streptomyces anulatus SID7903 - ST 655:48,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8691886461,0.9605424821,intra,intra,0,655,376
1.0,GCF_010550525.1 | Streptomyces anulatus SID9598 - ST 655:49,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8737800511,0.9613730093,intra,intra,0,655,376
1.0,GCF_013167895.1 | Streptomyces fulvorobeus NBRC 15897 - ST 51:50,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.469379762,0.8692279947,inter,inter,0,51,376
1.0,GCF_013364315.1 | Streptomyces fulvissimus NA06532 - ST 681:51,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6587943591000001,0.8948839852,inter,intra,0,681,376
1.0,GCF_013409565.1 | Streptomyces fulvorobeus DSM 41455 - ST 51:52,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.4682168445,0.8692158510000001,inter,inter,0,51,376
1.0,GCF_014495705.1 | Streptomyces sp. CB00271 - ST 417:53,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8495990061,0.9680416915,intra,intra,0,417,376
1.0,GCF_014655335.1 | Streptomyces griseus JCM 4516 - ST 718:54,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7898870732000001,0.9210659992,inter,intra,0,718,376
1.0,GCF_016653995.1 | Streptomyces sp. MBT58 - ST 739:55,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6664486310000001,0.8964167758,inter,intra,0,739,376
1.0,GCF_016772455.1 | Streptomyces fulvissimus DF - ST 745:56,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7069309863000001,0.8949879478,inter,intra,0,745,376
1.0,GCF_016901035.1 | Streptomyces sp. RHZ10 - ST 748:57,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7363198736000001,0.9190740024,inter,intra,0,748,376
1.0,GCF_017358145.1 | Streptomyces sp. CA-256286 - ST 752:58,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.6774331862,0.8953808152,inter,intra,0,752,376
1.0,GCF_018070665.1 | Streptomyces sp. 404i - ST 768:59,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.9098501652,0.9700676897,intra,intra,0,768,376
1.0,GCF_018070745.1 | Streptomyces sp. C3-3 - ST 769:60,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.8640452461,0.9696343179,intra,intra,0,769,376
1.0,GCF_018530825.1 | Streptomyces sp. Tu10 - ST 772:61,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.9595574416,0.991715245,intra,intra,0,772,376
1.0,GCF_018619185.1 | Streptomyces sp. McG3 - ST 776:62,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7605968632,0.943744448,inter,intra,0,776,376
1.0,GCF_019049185.1 | Streptomyces anulatus AC569_RSS891 - ST 782:63,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7922233462,0.9605492999,intra,intra,0,782,376
1.0,GCF_900091905.1 | Streptomyces sp. OspMP-M43 - ST 793:64,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7677684651000001,0.9321204889,inter,intra,0,793,376
1.0,GCF_900105705.1 | Streptomyces griseus DSM 40236 - ST 12:65,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7663270991000001,0.9301431153,inter,intra,0,12,376
1.0,GCF_900460065.1 | Streptomyces griseus NCTC13033 - ST 12:66,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,11,0.7704109210000001,0.9300875851,inter,intra,0,12,376
1.0,GCF_000010605.1 | Streptomyces griseus NBRC 13350 - ST 12:1,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7743222533,0.9305156497,inter,intra,0,12,376
1.0,GCF_000177175.2 | Streptomyces sp. XylebKG-1 - ST 240:2,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7551679327,0.9303941666,inter,intra,0,240,376
1.0,GCF_000239075.1 | Streptomyces sp. W007 - ST 243:3,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8276001982000001,0.9695509376,intra,intra,0,243,376
1.0,GCF_000364805.1 | Streptomyces sp. PAMC 26508 - ST 252:4,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.4483489062,0.8661548103000001,inter,inter,0,252,376
1.0,GCF_000373405.1 | Streptomyces sp. ScaeMP-e10 - ST 253:5,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6816975375000001,0.8924610493,inter,intra,0,253,376
1.0,GCF_000385945.1 | Streptomyces fulvissimus DSM 40593 - ST 174:6,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6965592673000001,0.8961676493,inter,intra,0,174,376
1.0,GCF_000716025.1 | Streptomyces baarnensis NRRL B-2842 - ST 268:7,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7747185541,0.9217412342,inter,intra,0,268,376
1.0,GCF_000716935.1 | Streptomyces alboviridis NRRL B-1579 - ST 38:8,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6497109759,0.8962684117,inter,intra,0,38,376
1.0,GCF_000717795.1 | Streptomyces griseus NRRL WC-3480 - ST 275:9,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7783141191,0.930413522,inter,intra,0,275,376
1.0,GCF_000720395.1 | Streptomyces flavovirens NRRL B-2182 - ST 309:10,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.4470678219,0.8666272611,inter,inter,0,309,376
1.0,GCF_000720405.1 | Streptomyces sp. NRRL B-24051 - ST 310:11,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.4549147537,0.8665990601,inter,inter,0,310,376
1.0,GCF_000721595.1 | Streptomyces sp. NRRL S-325 - ST 318:12,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.4529331671,0.8662129784,inter,inter,0,318,376
1.0,GCF_001189025.1 | Streptomyces europaeiscabiei NCPPB 4064 - ST 349:13,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.9629949546,0.9913254238,intra,intra,0,349,376
1.0,GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6793987362,0.8964438816,inter,intra,0,372,376
1.0,GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.99932073,0.9988424866,intra,intra,0,376,376
1.0,GCF_001434355.1 | Streptomyces anulatus ATCC 11523 - ST 378:17,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.933698334,0.9918811505,intra,intra,0,378,376
1.0,GCF_001723115.1 | Streptomyces griseus NRRL B-2165 - ST 12:18,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7690020438,0.9321829002,inter,intra,0,12,376
1.0,GCF_001905485.1 | Streptomyces sp. TSRI0261 - ST 417:19,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8518557529,0.9684838406,intra,intra,0,417,376
1.0,GCF_001905525.1 | Streptomyces sp. TSRI0395 - ST 419:20,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.9444102906,0.991012837,intra,intra,0,419,376
1.0,GCF_001905575.1 | Streptomyces sp. CB00072 - ST 420:21,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8507552772,0.9693640646,intra,intra,0,420,376
1.0,GCF_001905645.1 | Streptomyces sp. CB02115 - ST 421:22,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.9182274896,0.9777038263,intra,intra,0,421,376
1.0,GCF_002188345.1 | Streptomyces sp. CS057 - ST 441:23,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8849448428000001,0.9603908374,intra,intra,0,441,376
1.0,GCF_002551015.1 | Streptomyces sp. wa1071 - ST 449:24,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8408167044,0.9704345525,intra,intra,0,449,376
1.0,GCF_002551045.1 | Streptomyces sp. wa1063 - ST 450:25,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8316480011,0.9702187347,intra,intra,0,450,376
1.0,GCF_002551055.1 | Streptomyces sp. wa1002 - ST 449:26,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8524765064000001,0.9701905944,intra,intra,0,449,376
1.0,GCF_002551145.1 | Streptomyces sp. st115 - ST 453:27,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7638392779000001,0.9219564805,inter,intra,0,453,376
1.0,GCF_002551225.1 | Streptomyces sp. rh206 - ST 455:28,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8949020422,0.9752636303,intra,intra,0,455,376
1.0,GCF_002551305.1 | Streptomyces sp. or20 - ST 456:29,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8615787967,0.9670265811,intra,intra,0,456,376
1.0,GCF_002551465.1 | Streptomyces sp. b84 - ST 463:30,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8496598189000001,0.9695605287,intra,intra,0,463,376
1.0,GCF_002910875.1 | Streptomyces sp. SM13 - ST 480:31,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7242460613,0.922140641,inter,intra,0,480,376
1.0,GCF_002910905.1 | Streptomyces sp. SM11 - ST 481:32,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7032989791,0.9282016724,inter,intra,0,481,376
1.0,GCF_002910935.1 | Streptomyces sp. B226SN101 - ST 482:33,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7657980510000001,0.9222096748,inter,intra,0,482,376
1.0,GCF_002910985.1 | Streptomyces sp. B188M101 - ST 482:34,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7656415256,0.9223582953,inter,intra,0,482,376
1.0,GCF_003116675.1 | Streptomyces sp. CS090A - ST 492:35,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6618956574,0.8922946855,inter,intra,0,492,376
1.0,GCF_003367645.1 | Streptomyces sp. IB2014 011-12 - ST 503:36,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6613925875000001,0.8936990439,inter,intra,0,503,376
1.0,GCF_003610995.1 | Streptomyces griseus ATCC 13273 - ST 509:37,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7067297450000001,0.8928424046000001,inter,intra,0,509,376
1.0,GCF_004524875.1 | Streptomyces sp. S501 - ST 566:38,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.4557656886,0.8660221998000001,inter,inter,0,566,376
1.0,GCF_005234185.1 | Streptomyces sp. BPSDS2 - ST 574:39,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7736241633000001,0.9227811583,inter,intra,0,574,376
1.0,GCF_009862355.1 | Streptomyces sp. SID7834 - ST 623:40,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.4044789402,0.8661917273,inter,inter,0,623,376
1.0,GCF_009865505.1 | Streptomyces sp. SID2119 - ST 637:41,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6659790481,0.8957963355,inter,intra,0,637,376
1.0,GCF_009866455.1 | Streptomyces griseus CGMCC 4.18 - ST 12:42,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7811176808,0.9304456098,inter,intra,0,12,376
1.0,GCF_009872615.1 | Streptomyces sp. SID5594 - ST 253:43,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6818205008,0.8924352209,inter,intra,0,253,376
1.0,GCF_010548045.1 | Streptomyces anulatus SID10689 - ST 645:44,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8876189017,0.961176559,intra,intra,0,645,376
1.0,GCF_010548165.1 | Streptomyces cyaneofuscatus SID10855 - ST 646:45,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6895142576000001,0.8932711491,inter,intra,0,646,376
1.0,GCF_010548505.1 | Streptomyces sp. SID14515 - ST 652:46,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7246692835,0.9259969728,inter,intra,0,652,376
1.0,GCF_010548615.1 | Streptomyces anulatus SID505 - ST 653:47,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.868083566,0.9613945875,intra,intra,0,653,376
1.0,GCF_010548705.1 | Streptomyces anulatus SID7903 - ST 655:48,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8705947756,0.9610321875,intra,intra,0,655,376
1.0,GCF_010550525.1 | Streptomyces anulatus SID9598 - ST 655:49,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8755278488,0.9618754387,intra,intra,0,655,376
1.0,GCF_013167895.1 | Streptomyces fulvorobeus NBRC 15897 - ST 51:50,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.4705627312,0.8693613226,inter,inter,0,51,376
1.0,GCF_013364315.1 | Streptomyces fulvissimus NA06532 - ST 681:51,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6601805626,0.8951955573,inter,intra,0,681,376
1.0,GCF_013409565.1 | Streptomyces fulvorobeus DSM 41455 - ST 51:52,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.4696760326,0.8694174644,inter,inter,0,51,376
1.0,GCF_014495705.1 | Streptomyces sp. CB00271 - ST 417:53,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8516208231,0.9686997437,intra,intra,0,417,376
1.0,GCF_014655335.1 | Streptomyces griseus JCM 4516 - ST 718:54,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.790744353,0.9214234731,inter,intra,0,718,376
1.0,GCF_016653995.1 | Streptomyces sp. MBT58 - ST 739:55,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6677692055000001,0.8966295804000001,inter,intra,0,739,376
1.0,GCF_016772455.1 | Streptomyces fulvissimus DF - ST 745:56,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7081391287000001,0.8952433229000001,inter,intra,0,745,376
1.0,GCF_016901035.1 | Streptomyces sp. RHZ10 - ST 748:57,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7376053221000001,0.9192887841,inter,intra,0,748,376
1.0,GCF_017358145.1 | Streptomyces sp. CA-256286 - ST 752:58,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.6796170765,0.8956575554,inter,intra,0,752,376
1.0,GCF_018070665.1 | Streptomyces sp. 404i - ST 768:59,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.9111855057,0.9706554138,intra,intra,0,768,376
1.0,GCF_018070745.1 | Streptomyces sp. C3-3 - ST 769:60,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.8654175285,0.9702574199,intra,intra,0,769,376
1.0,GCF_018530825.1 | Streptomyces sp. Tu10 - ST 772:61,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.9606906122,0.9924708589,intra,intra,0,772,376
1.0,GCF_018619185.1 | Streptomyces sp. McG3 - ST 776:62,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7619339424,0.944177848,inter,intra,0,776,376
1.0,GCF_019049185.1 | Streptomyces anulatus AC569_RSS891 - ST 782:63,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7921305258,0.9610068719,intra,intra,0,782,376
1.0,GCF_900091905.1 | Streptomyces sp. OspMP-M43 - ST 793:64,GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16,11,0.7689980860000001,0.9322962838,inter,intra,0,793,376
