FILE	SCHEME	ST	16S	atpD	gyrB	recA	rpoB	trpB
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514135.1_ASM151413v1_genomic.gbff	streptomyces_pubMLST	160	93	119	117	123	118	135
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514145.1_ASM151414v1_genomic.gbff	streptomyces_pubMLST	-	~78	~96	~98	~99	~97	~110
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514195.1_ASM151419v1_genomic.gbff	streptomyces_pubMLST	123	81	100	102	102	101	114
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514205.1_ASM151420v1_genomic.gbff	streptomyces_pubMLST	-	~19	~165	-	~102	~161	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514215.1_ASM151421v1_genomic.gbff	streptomyces_pubMLST	-	~97	~143	-	~146	~141	~157
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514235.1_ASM151423v1_genomic.gbff	streptomyces_pubMLST	-	~78	~106	~102	~136	~152	~121
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514265.1_ASM151426v1_genomic.gbff	streptomyces_pubMLST	206	130	161	157	163	161	176
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514285.1_ASM151428v1_genomic.gbff	streptomyces_pubMLST	-	~81	~165	-	~61	~152	~201
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514305.1_ASM151430v1_genomic.gbff	streptomyces_pubMLST	-	~130	140?	~137	136?	~186	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001531145.1_ASM153114v1_genomic.gbff	streptomyces_pubMLST	-	~103	131?	~42	~135	~130	17?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001541145.1_ASM154114v1_genomic.gbff	streptomyces_pubMLST	-	-	~58	~65	57?	~65	~64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001542625.1_ASM154262v2_genomic.gbff	streptomyces_pubMLST	-	~85	~108	-	~146	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550215.1_ASM155021v1_genomic.gbff	streptomyces_pubMLST	-	~121	165	161	166	165	180
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550225.1_ASM155022v1_genomic.gbff	streptomyces_pubMLST	-	~121	165	161	~166	~165	~180
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550235.1_ASM155023v1_genomic.gbff	streptomyces_pubMLST	-	~121	165	161	~166	~165	~180
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550245.1_ASM155024v1_genomic.gbff	streptomyces_pubMLST	-	~121	165	161	~166	~165	~180
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550295.1_ASM155029v1_genomic.gbff	streptomyces_pubMLST	-	~121	165	161	~166	~165	~180
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550315.1_ASM155031v1_genomic.gbff	streptomyces_pubMLST	-	95,95,95,95,95,95	~165	~121	~137	~165	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550325.1_ASM155032v1_genomic.gbff	streptomyces_pubMLST	-	~121	~96	-	166?	~165	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550375.1_ASM155037v1_genomic.gbff	streptomyces_pubMLST	-	~121	~96	-	166?	~165	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001553435.1_ASM155343v1_genomic.gbff	streptomyces_pubMLST	78	41	72	72	50	72	78
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001553455.1_ASM155345v1_genomic.gbff	streptomyces_pubMLST	56	41	52	51	50	52	57
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001553475.1_ASM155347v1_genomic.gbff	streptomyces_pubMLST	56	41	52	51	50	52	57
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001570645.1_ASM157064v1_genomic.gbff	streptomyces_pubMLST	78	41	72	72	50	72	78
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001572115.1_ASM157211v1_genomic.gbff	streptomyces_pubMLST	-	~121	165	161	~166	165	~180
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001577385.1_ASM157738v1_genomic.gbff	streptomyces_pubMLST	-	5,5,5,5,87,87,87	5	92	5	92	~104
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001579685.1_ASM157968v1_genomic.gbff	streptomyces_pubMLST	-	~121	165	161	~166	~165	~180
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001590865.1_ASM159086v1_genomic.gbff	streptomyces_pubMLST	-	~43	151?	-	~120	54?	~61
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001592685.1_ASM159268v1_genomic.gbff	streptomyces_pubMLST	-	~94	~174	~118	~124	~119	~136
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001595515.1_ASM159551v1_genomic.gbff	streptomyces_pubMLST	-	105?	185	180	186	~185	~202
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001598115.1_ASM159811v2_genomic.gbff	streptomyces_pubMLST	-	69,69,69,69,69	86	85	~85	~85	94
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001611795.1_ASM161179v1_genomic.gbff	streptomyces_pubMLST	-	~104	~139	136?	142?	~131	~153
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001625365.1_ASM162536v1_genomic.gbff	streptomyces_pubMLST	-	~123	118?	-	~160	~150	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001632865.1_ASM163286v1_genomic.gbff	streptomyces_pubMLST	-	~99	~185	~124	128?	~185	~190
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001636945.1_ASM163694v1_genomic.gbff	streptomyces_pubMLST	-	~50	135?	-	~146	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001640565.1_ASM164056v1_genomic.gbff	streptomyces_pubMLST	-	~48	~137	~134	~140	~135	~151
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001642695.1_ASM164269v2_genomic.gbff	streptomyces_pubMLST	-	~115	~138	-	~143	~132	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001642995.1_ASM164299v1_genomic.gbff	streptomyces_pubMLST	-	~80	~138	-	~123	~127	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001646665.1_ASM164666v1_genomic.gbff	streptomyces_pubMLST	-	~138	169?	-	~170	~32	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001650215.1_ASM165021v1_genomic.gbff	streptomyces_pubMLST	-	~48	~137	~134	~140	~135	~151
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001652895.1_ASM165289v1_genomic.gbff	streptomyces_pubMLST	-	41	~72	72	50	72	~78
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001653515.1_ASM165351v1_genomic.gbff	streptomyces_pubMLST	-	~138	16?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001654495.1_ASM165449v1_genomic.gbff	streptomyces_pubMLST	-	~87	143?	-	~154	~152	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001660045.1_ASM166004v1_genomic.gbff	streptomyces_pubMLST	-	~146	~185	-	~156	~175	~190
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001661615.1_ASM166161v1_genomic.gbff	streptomyces_pubMLST	156	89	115	113	119	114	131
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001672315.1_ASM167231v1_genomic.gbff	streptomyces_pubMLST	-	~147	~176	-	~177	~176	~139
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001685355.1_ASM168535v1_genomic.gbff	streptomyces_pubMLST	-	~78	~96	~107	~131	~25	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001687325.1_ASM168732v1_genomic.gbff	streptomyces_pubMLST	-	28?	~3	~10	~10	~3	~107
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001693675.1_ASM169367v1_genomic.gbff	streptomyces_pubMLST	-	98,98,98,98,98,98	126	123	130	125	141
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001700505.1_ASM170050v1_genomic.gbff	streptomyces_pubMLST	29	22	28	27	28	29	29
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001700515.1_ASM170051v1_genomic.gbff	streptomyces_pubMLST	-	~138	~167	-	~168	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001704195.1_ASM170419v1_genomic.gbff	streptomyces_pubMLST	-	5,87	~5	5	5	36	~101
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001704635.1_ASM170463v1_genomic.gbff	streptomyces_pubMLST	-	~39	~50	-	~48	~88	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001705785.1_ASM170578v1_genomic.gbff	streptomyces_pubMLST	-	~41	72	72	50	72	78
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001715295.1_ASM171529v1_genomic.gbff	streptomyces_pubMLST	-	~6	~156	~152	~104	~29	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001723055.1_ASM172305v1_genomic.gbff	streptomyces_pubMLST	55	40	51	50	49	51	56
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001723065.1_ASM172306v1_genomic.gbff	streptomyces_pubMLST	-	~151	~180	-	-	~181	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001723075.1_ASM172307v1_genomic.gbff	streptomyces_pubMLST	-	~26	~51	~50	~49	~33	~56
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001723115.1_ASM172311v1_genomic.gbff	streptomyces_pubMLST	12	6	6	8	8	8	8
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001729485.1_ASM172948v1_genomic.gbff	streptomyces_pubMLST	-	43,43,43,43,43,43,43	~116	~59	~52	~63	~59
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001735805.1_ASM173580v1_genomic.gbff	streptomyces_pubMLST	-	~100	~105	~125	~101	~127	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746285.1_ASM174628v1_genomic.gbff	streptomyces_pubMLST	-	8	~11	~29	12?	12	~31
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746295.1_ASM174629v1_genomic.gbff	streptomyces_pubMLST	-	~78	~96	~98	~99	~97	~110
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746305.1_ASM174630v1_genomic.gbff	streptomyces_pubMLST	-	3	9	~10	10	~3	~10
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746315.1_ASM174631v1_genomic.gbff	streptomyces_pubMLST	-	3?	9	10	10	~3	10
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746365.1_ASM174636v1_genomic.gbff	streptomyces_pubMLST	-	~65	~161	-	~157	~161	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746415.1_ASM174641v1_genomic.gbff	streptomyces_pubMLST	-	~16	~130	-	~134	~30	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746425.1_ASM174642v1_genomic.gbff	streptomyces_pubMLST	-	~32	~30	-	~17	~140	~32
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746455.1_ASM174645v1_genomic.gbff	streptomyces_pubMLST	-	~16	~130	-	~134	~30	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746465.1_ASM174646v1_genomic.gbff	streptomyces_pubMLST	-	~16	~130	-	~134	~30	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746475.1_ASM174647v1_genomic.gbff	streptomyces_pubMLST	-	~16	~130	-	~134	~30	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746485.1_ASM174648v1_genomic.gbff	streptomyces_pubMLST	-	~16	~130	-	~134	~30	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001748085.1_ASM174808v1_genomic.gbff	streptomyces_pubMLST	-	-	180?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001748165.1_ASM174816v1_genomic.gbff	streptomyces_pubMLST	-	107?	~88	~70	~87	~88	~67
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001750785.1_ASM175078v1_genomic.gbff	streptomyces_pubMLST	-	~140	~169	-	~170	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751305.1_ASM175130v1_genomic.gbff	streptomyces_pubMLST	-	~28	~94	~34	~96	35	~107
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751345.1_ASM175134v1_genomic.gbff	streptomyces_pubMLST	-	~74	-	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751365.1_ASM175136v1_genomic.gbff	streptomyces_pubMLST	-	~74	-	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751375.1_ASM175137v1_genomic.gbff	streptomyces_pubMLST	-	-	115?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001753425.1_ASM175342v1_genomic.gbff	streptomyces_pubMLST	-	~154	~47	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001756925.1_ASM175692v1_genomic.gbff	streptomyces_pubMLST	-	150	~180	~176	~181	~180	~195
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001767375.1_ASM176737v1_genomic.gbff	streptomyces_pubMLST	-	124,124,124	~153	149	156	~151	~167
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865245.1_ASM186524v1_genomic.gbff	streptomyces_pubMLST	-	~140	~169	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865255.1_ASM186525v1_genomic.gbff	streptomyces_pubMLST	-	~140	~169	-	-	~169	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865315.1_ASM186531v1_genomic.gbff	streptomyces_pubMLST	-	5,5	~5	5	115?	36	~101
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865795.1_ASM186579v1_genomic.gbff	streptomyces_pubMLST	-	~5	~112	110	~113	36	~5
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001866645.1_ASM186664v1_genomic.gbff	streptomyces_pubMLST	-	~116	~185	-	~132	~149	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001866665.1_ASM186666v1_genomic.gbff	streptomyces_pubMLST	-	~85	~107	-	~146	~127	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001866675.1_ASM186667v1_genomic.gbff	streptomyces_pubMLST	-	~97	~107	-	~146	~127	~120
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001886595.1_ASM188659v1_genomic.gbff	streptomyces_pubMLST	-	14,14,14,14	15	16	16	16	16
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001888885.1_ASM188888v1_genomic.gbff	streptomyces_pubMLST	-	~92	~118	116	122	117	134
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001895105.1_ASM189510v1_genomic.gbff	streptomyces_pubMLST	-	~16	9?	~6	~10	~105	3?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001896135.2_ASM189613v2_genomic.gbff	streptomyces_pubMLST	-	~17	~154	~19	~20	-	~20
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905005.1_ASM190500v1_genomic.gbff	streptomyces_pubMLST	-	~73	~90	~71	~70	~66	~77
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905025.1_ASM190502v1_genomic.gbff	streptomyces_pubMLST	-	~114	~179	-	~38	~42	~47
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905125.1_ASM190512v1_genomic.gbff	streptomyces_pubMLST	-	~11	~156	~9	~104	~12	48?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905345.1_ASM190534v1_genomic.gbff	streptomyces_pubMLST	-	~88	-	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905365.1_ASM190536v1_genomic.gbff	streptomyces_pubMLST	-	~84	41?	-	14?	~39	~48
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905385.1_ASM190538v1_genomic.gbff	streptomyces_pubMLST	-	~105	~185	~180	~186	~185	~202
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905405.1_ASM190540v1_genomic.gbff	streptomyces_pubMLST	-	3	~39	22	~23	24	44
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905425.1_ASM190542v1_genomic.gbff	streptomyces_pubMLST	-	~114	16?	-	~38	~42	~47
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905445.1_ASM190544v1_genomic.gbff	streptomyces_pubMLST	-	~20	142?	-	~135	~31	45?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905485.1_ASM190548v1_genomic.gbff	streptomyces_pubMLST	-	8	~11	~29	~12	~12	~31
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905505.1_ASM190550v1_genomic.gbff	streptomyces_pubMLST	-	~8	~156	~14	~28	~103	~29
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905525.1_ASM190552v1_genomic.gbff	streptomyces_pubMLST	-	8	11	29	~12	12	~12
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905575.1_ASM190557v1_genomic.gbff	streptomyces_pubMLST	-	8	~11	~29	~12	~12	~31
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905595.1_ASM190559v1_genomic.gbff	streptomyces_pubMLST	-	8	~17	96?	~97	~95	~108
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905645.1_ASM190564v1_genomic.gbff	streptomyces_pubMLST	-	8	11	~29	~12	~12	~12
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905665.1_ASM190566v1_genomic.gbff	streptomyces_pubMLST	-	~14	~10	-	~11	~16	193?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905705.1_ASM190570v1_genomic.gbff	streptomyces_pubMLST	-	~84	31?	-	~165	~103	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905725.1_ASM190572v1_genomic.gbff	streptomyces_pubMLST	-	~124	~170	-	~137	~170	~201
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905735.1_ASM190573v1_genomic.gbff	streptomyces_pubMLST	-	~84	31?	-	~165	~103	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905785.1_ASM190578v1_genomic.gbff	streptomyces_pubMLST	-	~3	~34	~22	~10	~24	~44
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905795.1_ASM190579v1_genomic.gbff	streptomyces_pubMLST	-	~84	~93	-	165?	~95	~48
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905825.1_ASM190582v1_genomic.gbff	streptomyces_pubMLST	-	~14	~10	~16	~11	~178	~16
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905845.1_ASM190584v1_genomic.gbff	streptomyces_pubMLST	-	~36	~170	-	91?	~123	~126
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905855.1_ASM190585v1_genomic.gbff	streptomyces_pubMLST	-	~97	~105	-	~101	~152	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905885.1_ASM190588v1_genomic.gbff	streptomyces_pubMLST	-	~128	140?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905905.1_ASM190590v1_genomic.gbff	streptomyces_pubMLST	-	~3	~11	~39	110?	~24	~49
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001906585.1_ASM190658v1_genomic.gbff	streptomyces_pubMLST	-	96?	~175	-	-	~108	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001931635.1_ASM193163v1_genomic.gbff	streptomyces_pubMLST	-	3,3,3	~104	~22	23?	~24	~44
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941265.1_ASM194126v1_genomic.gbff	streptomyces_pubMLST	-	~19	~157	-	~102	~97	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941275.1_ASM194127v1_genomic.gbff	streptomyces_pubMLST	-	~19	~157	-	~102	~97	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941285.1_ASM194128v1_genomic.gbff	streptomyces_pubMLST	-	~19	~157	-	~102	~97	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941845.1_ASM194184v1_genomic.gbff	streptomyces_pubMLST	-	103,103,103,103,103	131	~128	135	~130	145
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001949645.1_ASM194964v1_genomic.gbff	streptomyces_pubMLST	-	~19	~157	-	~102	~97	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001953875.1_ASM195387v1_genomic.gbff	streptomyces_pubMLST	-	~103	131?	~42	~135	~130	17?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001953885.1_ASM195388v1_genomic.gbff	streptomyces_pubMLST	-	~100	99?	~125	~132	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001969965.1_Sparso1.0_genomic.gbff	streptomyces_pubMLST	-	~39	~50	-	~48	~88	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001974775.1_ASM197477v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	~123	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001975025.1_ASM197502v1_genomic.gbff	streptomyces_pubMLST	-	124?	33?	-	~118	~15	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001983595.1_ASM198359v1_genomic.gbff	streptomyces_pubMLST	-	8	17	~18	18?	18	18
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001983975.1_ASM198397v1_genomic.gbff	streptomyces_pubMLST	-	108?	~88	~70	~87	~88	~62
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001984445.1_ASM198444v1_genomic.gbff	streptomyces_pubMLST	-	43,43,43,43,43,43	54	53	52	~54	~59
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001984575.1_ASM198457v1_genomic.gbff	streptomyces_pubMLST	-	-	-	-	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002005225.1_ASM200522v1_genomic.gbff	streptomyces_pubMLST	-	~99	~175	-	~131	185?	~190
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002005565.1_ASM200556v1_genomic.gbff	streptomyces_pubMLST	-	~105	~184	~124	~156	~170	~190
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002007125.1_ASM200712v1_genomic.gbff	streptomyces_pubMLST	-	~61	~27	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002007685.1_ASM200768v1_genomic.gbff	streptomyces_pubMLST	-	~103	131?	~42	~135	~130	17?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002009175.1_ASM200917v1_genomic.gbff	streptomyces_pubMLST	-	~26	~32	32?	~49	~167	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002017835.1_ASM201783v1_genomic.gbff	streptomyces_pubMLST	-	93,93,93,93,93	119	117	123	118	135
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002019855.1_ASM201985v1_genomic.gbff	streptomyces_pubMLST	-	~97	~154	-	~136	~168	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002021875.1_ASM202187v1_genomic.gbff	streptomyces_pubMLST	-	~49	88?	~85	~69	~85	~67
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002028385.1_ASM202838v1_genomic.gbff	streptomyces_pubMLST	-	32,32,32,32,32,32	~41	~42	~38	~40	~45
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002028425.1_ASM202842v1_genomic.gbff	streptomyces_pubMLST	-	~103	~141	~138	~144	~139	155?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002078175.1_ASM207817v1_genomic.gbff	streptomyces_pubMLST	-	~130	165?	-	~123	~157	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002078235.1_ASM207823v1_genomic.gbff	streptomyces_pubMLST	-	-	~134	~131	~137	~132	~148
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002080455.1_ASM208045v1_genomic.gbff	streptomyces_pubMLST	-	32,32,32,32,32,32,32	~43	~42	~38	~40	~45
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002082175.1_ASM208217v1_genomic.gbff	streptomyces_pubMLST	-	2,2,2,2,2,2	2	2	2	~2	2
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002082195.1_ASM208219v1_genomic.gbff	streptomyces_pubMLST	-	~47	~151	-	~83	~63	~61
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002090335.1_ASM209033v1_genomic.gbff	streptomyces_pubMLST	-	43,43,43,43,43	~54	~53	~52	~54	~59
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002094995.1_ASM209499v1_genomic.gbff	streptomyces_pubMLST	-	~28	~94	~95	34?	~35	~37
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002099185.1_ASM209918v1_genomic.gbff	streptomyces_pubMLST	-	~128	140?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002114065.1_ASM211406v1_genomic.gbff	streptomyces_pubMLST	-	106,106,106	135?	~132	~138	~133	~149
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002119225.1_ASM211922v1_genomic.gbff	streptomyces_pubMLST	-	~140	~169	-	~170	~169	-
