FILE	SCHEME	ST	16S	atpD	gyrB	recA	rpoB	trpB
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001625365.1_ASM162536v1_genomic.gbff	revised_scheme	-	378,378,378,378,378,378,378,378,378	445	-	475	461	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001632865.1_ASM163286v1_genomic.gbff	revised_scheme	-	261,261,261,261,261,261	314	257	977	324	297
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001636945.2_ASM163694v2_genomic.gbff	revised_scheme	-	417,417	490	686	525	254?	839
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001640565.1_ASM164056v1_genomic.gbff	revised_scheme	400	519	616	453	644	622	547
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001642695.1_ASM164269v2_genomic.gbff	revised_scheme	-	677	799	-	858	814	805
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001642995.1_ASM164299v1_genomic.gbff	revised_scheme	-	648	769	-	825	783	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001646665.1_ASM164666v1_genomic.gbff	revised_scheme	-	520	502?	-	645	623	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001650215.1_ASM165021v1_genomic.gbff	revised_scheme	-	519,519,519,519,519	616	453	644	622	547
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001652895.1_ASM165289v1_genomic.gbff	revised_scheme	401	41	367	72	50	72	342
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001653515.1_ASM165351v1_genomic.gbff	revised_scheme	-	550,550	659	-	1015	993	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001654495.1_ASM165449v1_genomic.gbff	revised_scheme	-	689,689,689,689,689	809	-	875	829	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001660045.1_ASM166004v1_genomic.gbff	revised_scheme	-	371	436	-	466	453	398
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001661615.1_ASM166161v1_genomic.gbff	revised_scheme	156	89	115	113	119	114	131
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001672315.1_ASM167231v1_genomic.gbff	revised_scheme	-	210,432,432	264	661	273	264	259
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001685355.1_ASM168535v1_genomic.gbff	revised_scheme	402	291	357	286	378	370	806
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001687325.1_ASM168732v1_genomic.gbff	revised_scheme	-	766?	190	185	193	192	209
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001693675.1_ASM169367v1_genomic.gbff	revised_scheme	-	98,98,98,98,98,98	126	123	130	125	141
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001700505.1_ASM170050v1_genomic.gbff	revised_scheme	29	22	28	27	28	29	29
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001700515.1_ASM170051v1_genomic.gbff	revised_scheme	-	406	477	-	509	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001704195.1_ASM170419v1_genomic.gbff	revised_scheme	-	5,87	222	5	5	36	548
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001704635.1_ASM170463v1_genomic.gbff	revised_scheme	-	409,409,409,409,409	484	632	516	497	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001705785.1_ASM170578v1_genomic.gbff	revised_scheme	403	758	72	72	50	72	78
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001715295.1_ASM171529v1_genomic.gbff	revised_scheme	-	419	494	370	527	505	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001723055.1_ASM172305v1_genomic.gbff	revised_scheme	55	40	51	50	49	51	56
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001723065.1_ASM172306v1_genomic.gbff	revised_scheme	-	676	798	-	-	813	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001723075.1_ASM172307v1_genomic.gbff	revised_scheme	404	726	834	593	902	855	743
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001723115.1_ASM172311v1_genomic.gbff	revised_scheme	12	6	6	8	8	8	8
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001729485.1_ASM172948v1_genomic.gbff	revised_scheme	-	43,43,43,43,43,43,43	854	604	921	876	757
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001735805.1_ASM173580v1_genomic.gbff	revised_scheme	-	239,239,239,239,239	296	247	308	300	887
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746285.1_ASM174628v1_genomic.gbff	revised_scheme	-	8	506	592	964?	12	742
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746295.1_ASM174629v1_genomic.gbff	revised_scheme	407	279	346	276	359	355	325
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746305.1_ASM174630v1_genomic.gbff	revised_scheme	408	3	9	241	10	287	273
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746315.1_ASM174631v1_genomic.gbff	revised_scheme	-	3?	9	10	10	865	10
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746365.1_ASM174636v1_genomic.gbff	revised_scheme	-	171	208	710	211	207	293?
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746415.1_ASM174641v1_genomic.gbff	revised_scheme	-	355,355,355,355,374,374,374	422	-	449	439	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746425.1_ASM174642v1_genomic.gbff	revised_scheme	-	158,158,158	544	679	572	553	482
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746455.1_ASM174645v1_genomic.gbff	revised_scheme	-	374,374,374,374,374,374,374	422	-	449	439	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746465.1_ASM174646v1_genomic.gbff	revised_scheme	-	374,374,374,374,374,374,374	474	-	449	439	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001746475.1_ASM174647v1_genomic.gbff	revised_scheme	-	355,355,355,374,374,374,374	822	-	449	844	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001748085.1_ASM174808v1_genomic.gbff	revised_scheme	-	-	235?	-	-	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001748165.1_ASM174816v1_genomic.gbff	revised_scheme	-	107?	755	552	806	443	668
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001750785.1_ASM175078v1_genomic.gbff	revised_scheme	-	293,293,293,293,293	359	-	380	983	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001751305.1_ASM175130v1_genomic.gbff	revised_scheme	-	174,174	838	596	905	35	747
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001751345.1_ASM175134v1_genomic.gbff	revised_scheme	-	458,458,458	924	-	-	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001751365.1_ASM175136v1_genomic.gbff	revised_scheme	-	458,458,458	924	-	-	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001751375.1_ASM175137v1_genomic.gbff	revised_scheme	-	-	894?	-	996?	945	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001756925.1_ASM175692v1_genomic.gbff	revised_scheme	266	150	235	211	242	234	237
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001767375.1_ASM176737v1_genomic.gbff	revised_scheme	-	124,124,124,386	315	149	156	326	212
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001865245.1_ASM186524v1_genomic.gbff	revised_scheme	-	724	849	-	-	967	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001865255.1_ASM186525v1_genomic.gbff	revised_scheme	-	388	455	-	-	473	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001865315.1_ASM186531v1_genomic.gbff	revised_scheme	-	5,5	222	5	115?	36	548
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001865795.1_ASM186579v1_genomic.gbff	revised_scheme	411	529	627	110	656	36	554
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001866645.1_ASM186664v1_genomic.gbff	revised_scheme	-	164	201	-	204	202	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001866665.1_ASM186666v1_genomic.gbff	revised_scheme	412	620	743	691	789	756	858
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001866675.1_ASM186667v1_genomic.gbff	revised_scheme	413	246	301	668	315	307	289
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001886595.1_ASM188659v1_genomic.gbff	revised_scheme	-	14,14,14,14	15	16	16	16	16
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001895105.1_ASM189510v1_genomic.gbff	revised_scheme	-	698	855?	586	892	495	732
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001896135.2_ASM189613v2_genomic.gbff	revised_scheme	-	309	378	299	399	-	351
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905005.1_ASM190500v1_genomic.gbff	revised_scheme	414	571	679	500	724	694	610
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905025.1_ASM190502v1_genomic.gbff	revised_scheme	-	310	753	-	801	389	684
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905125.1_ASM190512v1_genomic.gbff	revised_scheme	-	761	897	629	968	932	48?
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905345.1_ASM190534v1_genomic.gbff	revised_scheme	-	402	920	-	-	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905365.1_ASM190536v1_genomic.gbff	revised_scheme	-	275	572?	-	984	351	323
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905385.1_ASM190538v1_genomic.gbff	revised_scheme	415	385	342	349	484	471	410
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905405.1_ASM190540v1_genomic.gbff	revised_scheme	416	3	607	22	636	24	44
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905425.1_ASM190542v1_genomic.gbff	revised_scheme	-	310	379	-	400	389	352
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905445.1_ASM190544v1_genomic.gbff	revised_scheme	-	556	664	-	705	674	45?
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905485.1_ASM190548v1_genomic.gbff	revised_scheme	417	8	506	462	666	638	562
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905505.1_ASM190550v1_genomic.gbff	revised_scheme	418	305	518	383	547	526	457
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905525.1_ASM190552v1_genomic.gbff	revised_scheme	419	8	11	29	353	12	375
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905575.1_ASM190557v1_genomic.gbff	revised_scheme	420	8	481	392	558	494	469
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905595.1_ASM190559v1_genomic.gbff	revised_scheme	-	8	291	572?	303	295	277
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905645.1_ASM190564v1_genomic.gbff	revised_scheme	421	8	11	531	777	743	645
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905665.1_ASM190566v1_genomic.gbff	revised_scheme	-	165	202	-	205	203	889
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905705.1_ASM190570v1_genomic.gbff	revised_scheme	-	166	203	-	206	204	851
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905725.1_ASM190572v1_genomic.gbff	revised_scheme	-	659	782	-	837	796	692
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905735.1_ASM190573v1_genomic.gbff	revised_scheme	-	668	282	-	908	862	825
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905785.1_ASM190578v1_genomic.gbff	revised_scheme	422	552	657	478	694	664	585
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905795.1_ASM190579v1_genomic.gbff	revised_scheme	-	561	668	-	712	682	599
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905825.1_ASM190582v1_genomic.gbff	revised_scheme	423	247	358	444	629	609	536
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905845.1_ASM190584v1_genomic.gbff	revised_scheme	-	431	507	-	538	516	449
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905855.1_ASM190585v1_genomic.gbff	revised_scheme	424	662	785	700	973	800	828
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905885.1_ASM190588v1_genomic.gbff	revised_scheme	-	384	502?	-	986	958	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001905905.1_ASM190590v1_genomic.gbff	revised_scheme	425	570	678	499	988	693	609
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001906585.1_ASM190658v1_genomic.gbff	revised_scheme	-	283?	663	-	1012	673	917
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001931635.1_ASM193163v1_genomic.gbff	revised_scheme	-	3,3,3,324	248	219	568?	247	247
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001941265.1_ASM194126v1_genomic.gbff	revised_scheme	-	232	288	-	301	292	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001941275.1_ASM194127v1_genomic.gbff	revised_scheme	-	490	582	-	301	589	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001941285.1_ASM194128v1_genomic.gbff	revised_scheme	-	232,232,232	288	-	301	292	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001941845.1_ASM194184v1_genomic.gbff	revised_scheme	-	103,103,103,103,103	131	409	135	558	145
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001949645.1_ASM194964v1_genomic.gbff	revised_scheme	-	232	288	-	301	414	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001953875.1_ASM195387v1_genomic.gbff	revised_scheme	427	316	929	374	535	511	445
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001953885.1_ASM195388v1_genomic.gbff	revised_scheme	-	229	285	243	297	871?	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001969965.1_Sparso1.0_genomic.gbff	revised_scheme	-	409	484	632	516	497	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001974775.1_ASM197477v2_genomic.gbff	revised_scheme	-	162,249,249,249,249,249	546	-	573	310	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001975025.1_ASM197502v1_genomic.gbff	revised_scheme	-	775,775,775,775,775,775	212	-	215	211	721?
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001983595.1_ASM198359v1_genomic.gbff	revised_scheme	-	8	17	326	438?	18	18
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001983975.1_ASM198397v1_genomic.gbff	revised_scheme	-	108?	427	366	518	443	433
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001984445.1_ASM198444v1_genomic.gbff	revised_scheme	-	43,43,43,43,43,43	54	53	52	544	478
../../supplementary_file_8/output/database_for_revised_scheme/GCF_001984575.1_ASM198457v1_genomic.gbff	revised_scheme	-	-	798?	-	-	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002005225.1_ASM200522v1_genomic.gbff	revised_scheme	-	254,254,254,254,254,254	307	653	324	271?	294
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002005565.1_ASM200556v1_genomic.gbff	revised_scheme	429	512	606	448	635	615	540
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002007125.1_ASM200712v1_genomic.gbff	revised_scheme	-	276	341	-	-	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002007685.1_ASM200768v1_genomic.gbff	revised_scheme	-	196,196,196,316,316,316,316	929	374	535	511	445
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002009175.1_ASM200917v1_genomic.gbff	revised_scheme	-	674,674,674,674,674	796	316?	856	811	808
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002017835.1_ASM201783v1_genomic.gbff	revised_scheme	-	93,93,93,93,93	119	117	123	118	135
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002019855.1_ASM201985v1_genomic.gbff	revised_scheme	-	398,398,398,398,398,398	468	-	501	485	810
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002021875.1_ASM202187v1_genomic.gbff	revised_scheme	-	382,382,382,382,382	451	217	249	468	408
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002028385.1_ASM202838v1_genomic.gbff	revised_scheme	-	32,32,32,32,32,32	482	364	408	380	430
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002028425.1_ASM202842v1_genomic.gbff	revised_scheme	-	273,273,273	337	275	352	349	321
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002078175.1_ASM207817v1_genomic.gbff	revised_scheme	-	680,680,680,680,680,680	801	-	861	817	908
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002078235.1_ASM207823v1_genomic.gbff	revised_scheme	-	-	742	540	788	755	655
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002080455.1_ASM208045v1_genomic.gbff	revised_scheme	-	32,32,32,32,32,32,32	383	303	408	380	356
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002082175.1_ASM208217v1_genomic.gbff	revised_scheme	-	2,2,2,2,2,2	2	2	2	569	2
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002082195.1_ASM208219v1_genomic.gbff	revised_scheme	-	469,469,469,469,469,469	556	-	582	560	489
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002090335.1_ASM209033v1_genomic.gbff	revised_scheme	-	43,43,43,43,43	650	473	685	654	519
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002094995.1_ASM209499v1_genomic.gbff	revised_scheme	-	181,181,181	227	200	228	225	228
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002099185.1_ASM209918v1_genomic.gbff	revised_scheme	-	384	502?	-	1010	978	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002119225.1_ASM211922v1_genomic.gbff	revised_scheme	-	293	359	-	380	412	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002128305.1_ASM212830v1_genomic.gbff	revised_scheme	-	-	937	-	-	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002148965.1_ASM214896v1_genomic.gbff	revised_scheme	-	~285	684	503	730	699	614
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002150735.1_ASM215073v1_genomic.gbff	revised_scheme	437	555	662	486	704	672	592
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002150845.1_ASM215084v1_genomic.gbff	revised_scheme	-	315	382	301	406	395	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002154275.1_ASM215427v1_genomic.gbff	revised_scheme	94	69	86	85	85	85	94
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002154375.1_ASM215437v1_genomic.gbff	revised_scheme	-	298	364	-	385	376	340
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002154385.1_ASM215438v1_genomic.gbff	revised_scheme	24	3	23	22	23	24	24
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002154415.1_ASM215441v1_genomic.gbff	revised_scheme	157	90	116	114	120	115	132
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002154445.1_ASM215444v1_genomic.gbff	revised_scheme	-	293	359	-	380	412	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002154505.1_ASM215450v1_genomic.gbff	revised_scheme	-	373	439	-	468	456	670?
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002154555.1_ASM215455v1_genomic.gbff	revised_scheme	438	106	570	420	595	575	501
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002154575.1_ASM215457v1_genomic.gbff	revised_scheme	20	17	19	19	20	20	20
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002154675.1_ASM215467v1_genomic.gbff	revised_scheme	-	350	260?	-	810?	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002155725.1_ASM215572v1_genomic.gbff	revised_scheme	-	274	339	636	354	350	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002155765.1_ASM215576v1_genomic.gbff	revised_scheme	-	95	545	296	396	554	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002155885.1_ASM215588v1_genomic.gbff	revised_scheme	99	72	87	88	87	87	97
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002155905.1_ASM215590v1_genomic.gbff	revised_scheme	129	83	105	106	107	106	120
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002155915.1_ASM215591v1_genomic.gbff	revised_scheme	-	-	818	-	888	968	911
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002156055.1_ASM215605v1_genomic.gbff	revised_scheme	439	476	565	708	588	567	495
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002156075.1_ASM215607v1_genomic.gbff	revised_scheme	-	208	461	-	680	479	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002156095.1_ASM215609v1_genomic.gbff	revised_scheme	365	223	280	238	291	282	270
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002156145.1_ASM215614v1_genomic.gbff	revised_scheme	-	145?	881	621	953	174	788
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002188335.1_ASM218833v1_genomic.gbff	revised_scheme	-	182,182,182,182,182,182,182,182,182,182,182	228	425	229	584	509
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002188345.1_ASM218834v1_genomic.gbff	revised_scheme	-	8,8,8,8,8,8,8,8,8,8	11	184	190	189	206
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002188365.1_ASM218836v1_genomic.gbff	revised_scheme	-	146?	209	191	212	208	217
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002189675.2_ASM218967v2_genomic.gbff	revised_scheme	-	88,88,88,236,236	114	112	118	113	130
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002192455.1_ASM219245v1_genomic.gbff	revised_scheme	-	185,185,185,185,185,185,185	927	206	236	230	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002217715.1_ASM221771v1_genomic.gbff	revised_scheme	-	3,3,3,3,3	333	273	347	344	318
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002217755.1_ASM221775v1_genomic.gbff	revised_scheme	-	611	732	-	781	733	647
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002224125.2_ASM222412v2_genomic.gbff	revised_scheme	443	563	670	493	714	684	601
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002237655.1_ASM223765v1_genomic.gbff	revised_scheme	-	397?	893	-	966	926	837
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002242805.1_ASM224280v1_genomic.gbff	revised_scheme	444	286	735	535	784	748	649
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002251155.1_ASM225115v1_genomic.gbff	revised_scheme	445	83	837	106	107	858	120
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002261115.1_ASM226111v1_genomic.gbff	revised_scheme	-	68,68,68,68	85	84	84	121	93
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002277855.1_ASM227785v1_genomic.gbff	revised_scheme	-	224	281	239	292	283	509?
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002286695.1_ASM228669v1_genomic.gbff	revised_scheme	-	185	882	678	955	915	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002288075.1_ASM228807v1_genomic.gbff	revised_scheme	-	783,783,783	809?	-	-	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002289335.1_CMB-CS132_genomic.gbff	revised_scheme	447	368	5	5	5	36	394
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002300165.1_ASM230016v1_genomic.gbff	revised_scheme	-	295	361	-	382	373	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002300315.1_ASM230031v1_genomic.gbff	revised_scheme	-	90,90,90,90,90,90	232?	208	238	253	251
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002300485.1_ASM230048v1_genomic.gbff	revised_scheme	-	302,302,302,302,302	370	-	391	667	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002317005.1_CMB-CS038_genomic.gbff	revised_scheme	447	368	5	5	5	36	394
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002317025.1_CMB-CS138_genomic.gbff	revised_scheme	447	368	5	5	5	36	394
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002317035.1_CMB-CS143_genomic.gbff	revised_scheme	-	368?	5	5	5	36	394
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002335465.1_Solivochromogenes3561_assembly01_genomic.gbff	revised_scheme	-	604	723	-	772	737	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002382885.1_WZ.A104_genomic.gbff	revised_scheme	448	566	674	495	719	688	604
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551015.1_ASM255101v1_genomic.gbff	revised_scheme	449	8	481	362	513	494	456
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551045.1_ASM255104v1_genomic.gbff	revised_scheme	450	8	481	362	513	494	428
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551055.1_ASM255105v1_genomic.gbff	revised_scheme	449	8	481	362	513	494	456
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551065.1_ASM255106v1_genomic.gbff	revised_scheme	-	3?	491	353	227	24	440
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551105.1_ASM255110v1_genomic.gbff	revised_scheme	451	3	39	37	23	24	24
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551135.1_ASM255113v1_genomic.gbff	revised_scheme	452	3	226	451	642	620	545
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551145.1_ASM255114v1_genomic.gbff	revised_scheme	453	8	399	21	22	542	476
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551175.1_ASM255117v1_genomic.gbff	revised_scheme	454	3	319	410	578	3	580
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551185.1_ASM255118v1_genomic.gbff	revised_scheme	-	2	855	-	983	44	758
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551225.1_ASM255122v1_genomic.gbff	revised_scheme	455	8	495	371	528	506	441
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551235.1_ASM255123v1_genomic.gbff	revised_scheme	-	-	495	371	863	506	441
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551295.1_ASM255129v1_genomic.gbff	revised_scheme	-	8?	338	29	353	12	322
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551305.1_ASM255130v1_genomic.gbff	revised_scheme	456	8	892	627	965	925	797
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551335.1_ASM255133v1_genomic.gbff	revised_scheme	457	3	333	619	947	905	781
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551345.1_ASM255134v1_genomic.gbff	revised_scheme	458	3	258	437	470	344	523
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551375.1_ASM255137v1_genomic.gbff	revised_scheme	459	3	258	225	747	714	626
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551415.1_ASM255141v1_genomic.gbff	revised_scheme	460	3	258	225	267	259	255
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551425.1_ASM255142v1_genomic.gbff	revised_scheme	461	2	2	306	2	401	360
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551435.1_ASM255143v1_genomic.gbff	revised_scheme	462	3	738	273	787	620	654
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551465.1_ASM255146v1_genomic.gbff	revised_scheme	463	8	481	556	513	777	676
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002551475.1_ASM255147v1_genomic.gbff	revised_scheme	464	3	827	199	227	848	414
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002556545.1_ASM255654v1_genomic.gbff	revised_scheme	-	633,633	14	-	803	765	665
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002573955.1_ASM257395v1_genomic.gbff	revised_scheme	-	588	701	-	-	-	-
../../supplementary_file_8/output/database_for_revised_scheme/GCF_002591335.1_ASM259133v1_genomic.gbff	revised_scheme	-	108?	427	333	618	443	524
