	GCF_000299175.2 | Streptomyces sp. SM8 - ST 247:386	GCF_000359525.1 | Streptomyces albidoflavus J1074 - ST 39:387	GCF_000495755.1 | Streptomyces sp. PVA 94-07 - ST 258:388	GCF_000719495.1 | Streptomyces albidoflavus NRRL F-5621 - ST 295:389	GCF_000725635.1 | Streptomyces sp. NRRL B-3253 - ST 324:390	GCF_000797385.1 | Streptomyces sp. CNQ431 - ST 330:391	GCF_000800535.1 | Streptomyces sp. M10 - ST 331:392	GCF_001014595.1 | Streptomyces sp. KE1 - ST 345:393	GCF_001431765.1 | Streptomyces sp. FR-008 - ST 377:394	GCF_001509565.1 | Streptomyces albidoflavus NRRL WC-3066 - ST 382:395	GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396	GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397	GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398	GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399	GCF_002844215.1 | Streptomyces sp. EAG2 - ST 472:400	GCF_002910795.1 | Streptomyces sp. SM9 - ST 479:401	GCF_002910815.1 | Streptomyces sp. FM008 - ST 479:402	GCF_003687515.1 | Streptomyces sp. S5 - ST 516:403	GCF_004000395.1 | Streptomyces sp. B29(2018) - ST 548:404	GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405	GCF_004124335.1 | Streptomyces sp. N1 - ST 553:406	GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407	GCF_004195745.1 | Streptomyces albidoflavus NBRC 100770 - ST 558:408	GCF_004195755.1 | Streptomyces albidoflavus NBRC 13083 - ST 110:409	GCF_004195845.1 | Streptomyces albidoflavus CGMCC 4.1681 - ST 105:410	GCF_004195855.1 | Streptomyces albidoflavus FXJ.2339 - ST 148:411	GCF_004195885.1 | Streptomyces albidoflavus NBRC 12790 - ST 107:412	GCF_004195895.1 | Streptomyces albidoflavus Ma24 - ST 559:413	GCF_004195935.1 | Streptomyces albidoflavus CR33 - ST 144:414	GCF_004195945.1 | Streptomyces albidoflavus CR10 - ST 138:415	GCF_004195955.1 | Streptomyces albidoflavus CR25 - ST 144:416	GCF_004195965.1 | Streptomyces albidoflavus Ma1 - ST 152:417	GCF_004195995.1 | Streptomyces albidoflavus CR47 - ST 146:418	GCF_004196035.1 | Streptomyces albidoflavus CR19 - ST 143:419	GCF_004196145.1 | Streptomyces albidoflavus FXJ8.031 - ST 150:420	GCF_004196155.1 | Streptomyces albidoflavus CGMCC 4.1615 - ST 150:421	GCF_004196225.1 | Streptomyces sp. SCA2-2 - ST 560:422	GCF_007896905.1 | Streptomyces albidoflavus 77 - ST 588:423	GCF_009834105.1 | Streptomyces sp. GF20 - ST 617:424	GCF_009846825.1 | Streptomyces sp. FR-008 - ST 377:425	GCF_010523235.1 | Streptomyces sp. 604F - ST 644:426	GCF_013363465.1 | Streptomyces odorifer KAI-180 - ST 673:427	GCF_013363555.1 | Streptomyces fungicidicus CAI-93 - ST 447:428	GCF_013693715.1 | Streptomyces albidoflavus J1074/R2 - ST 39:429	GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673:430	GCF_016613285.1 | Streptomyces sp. DEF1AK - ST 738:431	GCF_016613335.1 | Streptomyces sp. DEF147AK - ST 738:432	GCF_016803985.1 | Streptomyces koyangensis SCSIO 5802 - ST 746:433	GCF_017979945.1 | Streptomyces sp. 604F - ST 644:434	GCF_018619165.1 | Streptomyces sp. McG6 - ST 775:435	GCF_018619195.1 | Streptomyces sp. McG5 - ST 775:436	GCF_018619235.1 | Streptomyces sp. McG2 - ST 775:437	GCF_018638335.1 | Streptomyces sp. G11C - ST 778:438	GCF_019067045.1 | Streptomyces sp. NK08203 - ST 786:439	GCF_900091785.1 | Streptomyces sp. BvitLS-983 - ST 635:440	GCF_900091885.1 | Streptomyces sp. ScaeMP-6W - ST 632:441	GCF_900171555.1 | Streptomyces albidoflavus R-53649 - ST 802:442
GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407	0.9193937040000001	0.9193342986	0.800019687	0.8394610989	0.940920246	0.7856833429000001	0.8288855143	0.8249220018000001	0.9314921601	0.9724771063000001	0.9138941187	0.811391791	0.8246215313	0.8246315757	0.8211890796	0.8496793906000001	0.8540020614	0.8952794426	0.9168668249	0.7791910859000001	0.9120413610000001	1.0	0.9973715291	0.9434276104	0.9378260029000001	0.9436579137000001	0.9408909738000001	0.9182658636000001	0.9148809074	0.9194588490000001	0.9156548986	0.9112586168000001	0.919263127	0.9212989794	0.9216476629	0.9213486274	0.8183198306	0.9310034293	0.9179173236	0.9315276025	0.79168773	0.8244461852	0.8533345406	0.9191976951	0.8323581436	0.9466372204	0.9470513358	0.8174340597	0.7910457506	0.8969813911000001	0.9147922298000001	0.8889661190000001	0.7839509742	0.9198844437	0.9335779475	0.9126101599	0.9308022547
GCF_004195745.1 | Streptomyces albidoflavus NBRC 100770 - ST 558:408	0.9131593768	0.9007129357	0.7960618428	0.8288864792	0.935317711	0.7820430226	0.8318651135	0.8171472874	0.9259611192	0.9649866912	0.9092633584	0.8066497637000001	0.820323482	0.8199266847000001	0.8127426978000001	0.8440970885	0.8484614395000001	0.8883619216	0.9107678349	0.7751414044	0.9053634279	0.9711408215	1.0	0.9378595888000001	0.9325236433	0.9364800196	0.9330573636	0.9144391878	0.9081234045000001	0.910635802	0.9088711718	0.9050070089000001	0.9105459637000001	0.9195601083	0.9124202720000001	0.9121374841000001	0.8084322777	0.9259347126	0.9114496556	0.9262854032000001	0.7880498908	0.8149275978	0.8507518261	0.8969739596	0.8282458752	0.9399016977	0.9406540756	0.8072508277	0.7872982115	0.8919357518000001	0.9098563189000001	0.8838894294	0.7811266165	0.9137176874	0.9291178931	0.9073773138000001	0.9252288605000001
GCF_004195755.1 | Streptomyces albidoflavus NBRC 13083 - ST 110:409	0.9240333702	0.9119779834	0.8037835210000001	0.8366183971000001	0.9543303075	0.7968420674000001	0.8376121025000001	0.8346210465	0.9457438015	0.9520557759	0.9226616649	0.8290632261	0.8427689192000001	0.8423916292	0.8310908224	0.8542940837	0.8587667517	0.8992831775000001	0.9237559052000001	0.7849467129000001	0.9273358288	0.9336135815000001	0.9531717419	1.0	0.9463955745	0.9543497613	0.9538986321	0.9295867887	0.9193965519	0.926109672	0.9195354264000001	0.9245221290000001	0.9260230529000001	0.9274555335	0.9322313683000001	0.931887164	0.83038012	0.943548931	0.9356133461	0.947284769	0.7971097346	0.8284140091000001	0.8715213390000001	0.9122342907000001	0.8362851267	0.9601102135	0.961001254	0.8225192262000001	0.7966790532	0.9026028179000001	0.9207799011000001	0.8936613157000001	0.7964889172	0.9290524484	0.9480727186000001	0.9217220610000001	0.9356452958
GCF_004195845.1 | Streptomyces albidoflavus CGMCC 4.1681 - ST 105:410	0.9094095868000001	0.896447403	0.7918993754	0.822018001	0.9160794147	0.7860266945000001	0.8193042972	0.80988728	0.9247403807000001	0.9201830408	0.9035777249	0.813826523	0.8286838163	0.8286474251	0.8029311654	0.8311366935000001	0.8355960677000001	0.8905254626	0.9092086742000001	0.7721905686	0.9039431589	0.9043524561	0.9235279866	0.9222094630000001	1.0	0.9300727284	0.9158768417	0.9052961365000001	0.9084923349	0.9110130132	0.9092036929	0.8987562375	0.9234405370000001	0.9047281294	0.9026990782000001	0.9010427945	0.7984032983	0.9184108035	0.9050395993	0.9253695470000001	0.7964223997000001	0.808281778	0.8465698808000001	0.8930984445	0.8178503099000001	0.9203479773000001	0.9209956852000001	0.8000770165000001	0.7893692880000001	0.8889101363	0.9065457520000001	0.8802266161000001	0.7805547319	0.9070192526	0.9231265765000001	0.8998641626	0.9087632625000001
GCF_004195855.1 | Streptomyces albidoflavus FXJ.2339 - ST 148:411	0.9149245816	0.8963223657	0.7992980911	0.8369546287	0.9577225432	0.7968145278000001	0.8284071712000001	0.8254559122	0.9423227096000001	0.9377142904	0.9129851186	0.8258851249	0.8404027971	0.84044437	0.8215685592	0.8452322833	0.8496883151	0.8982526996	0.9094935514	0.7773729876000001	0.9188212042	0.9236527972	0.9413853516	0.9439373136	0.9440513583000001	1.0	0.9587035808000001	0.9164588487	0.9073403247	0.9253784966	0.9081351267000001	0.9129473377	0.9217276600000001	0.9126375068	0.9199251350000001	0.9196095456000001	0.8181702503	0.9327251134000001	0.9218129127	0.9437849262	0.8055624064	0.8204587296	0.8622651198	0.8964611296	0.8297380679	0.9487962942	0.9496512085000001	0.8135786850000001	0.7910920656	0.9051632216000001	0.9231689497000001	0.8970487690000001	0.7912639754	0.9182490142	0.9657263218000001	0.909645377	0.9188572997000001
GCF_004195885.1 | Streptomyces albidoflavus NBRC 12790 - ST 107:412	0.9311602556	0.9158952296	0.813450136	0.8472389992	0.9745864787	0.8093590401	0.8469054812	0.8439978778	0.9485538135	0.9629205415000001	0.9340904387000001	0.8391162048	0.8531547361	0.8527383780000001	0.8392687975	0.8611657826	0.8653404378	0.9058016735000001	0.9269162792000001	0.7939024462000001	0.9297252223	0.9430455179	0.9604537455000001	0.9661331866	0.9519518423000001	0.9817107328	1.0	0.9336056224	0.9226718714000001	0.9323973929	0.9235638414	0.9296636675000001	0.9252653726000001	0.9281885085	0.9374338160000001	0.9372569177000001	0.8366002224	0.9474571881	0.9364020532	0.9482950818	0.8082954932	0.8374772351	0.8834040519	0.9158723623	0.8472927878000001	0.9701986826000001	0.9736789762	0.8325131534	0.8080449592000001	0.9080255579000001	0.9266374128	0.8997782156	0.8067468423	0.9319033721000001	0.9676335140000001	0.9289576565000001	0.9381159529
GCF_004195895.1 | Streptomyces albidoflavus Ma24 - ST 559:413	0.9251229226000001	0.913278087	0.8130310569	0.8424738971	0.9316719993	0.8010285333	0.839777548	0.84041864	0.9425754464	0.9361093786	0.9293952897000001	0.8263862789	0.8399102471000001	0.8398016751	0.8293791906	0.8528732598000001	0.8570624744	0.9141300041	0.9456787971	0.7929338849	0.9319531951000001	0.9190507874	0.9399411384	0.9401614420000001	0.9396070927	0.9371084998	0.9322688583000001	1.0	0.9346697938	0.9357477590000001	0.9354589517	0.9333238452	0.9386777678	0.9559109933000001	0.9425500268	0.9423070322	0.828295768	0.9548241241000001	0.9559028073	0.9428919713	0.8072629521	0.8353163288000001	0.8671391369	0.9128996646	0.8447254743	0.9374603536	0.9379868418	0.8281433938	0.8070215373	0.8986866374	0.9171207615	0.8906971143	0.8007660073	0.9562879796	0.9249971170000001	0.9402626898	0.9340669031000001
GCF_004195935.1 | Streptomyces albidoflavus CR33 - ST 144:414	0.8923761585000001	0.8873199017000001	0.7892604597	0.8199099908	0.9003073937	0.7773060430000001	0.8164685954	0.8152526291000001	0.9115913034	0.9037056163	0.8942539691	0.803739442	0.8177109683	0.8173331707	0.8039715137000001	0.8233682922000001	0.8272306582000001	0.8944097548000001	0.9186747295000001	0.768934137	0.9299107160000001	0.8908241703	0.9081279722000001	0.9046315279	0.9173461505	0.9026169332	0.8963577039	0.9093154360000001	1.0	0.9330694618	1.0028604478	0.9309518949000001	0.9405685491	0.9144639067	0.9108259279	0.9106581265	0.8035851933	0.9144302347000001	0.9143318731000001	0.9117802023	0.7828598358000001	0.8106278217	0.8419605741	0.8871189871	0.8205377441	0.9052873644	0.9056717288	0.8030794139	0.7824642940000001	0.8698232888	0.8880013066	0.8619788185	0.7814794214	0.9079728852000001	0.8929523557	0.90263831	0.9017621381
GCF_004195945.1 | Streptomyces albidoflavus CR10 - ST 138:415	0.8964420413	0.8834446884	0.7920687614	0.8320137751000001	0.9044957668	0.7850078137000001	0.8158522490000001	0.8136987389	0.9167345286	0.9082163425	0.9043881751	0.8111362407	0.8251150532	0.8250310758	0.8051078935	0.8322658470000001	0.8362179545	0.8936327810000001	0.9106006857000001	0.7706984013	0.9430742265000001	0.8953546669	0.9107145652	0.9113110701	0.9199663308	0.9206361937	0.9058796471	0.9104383201	0.9331454718000001	1.0	0.9337183625000001	0.9271801425	0.9423850809000001	0.9150945242	0.9144372369	0.9140779925	0.8016438610000001	0.9186987053000001	0.9064124355000001	0.9172821283	0.7974002779	0.8106369874	0.8435361441	0.8835605241000001	0.8195584326	0.9119314689	0.9124300235	0.8029552217	0.785930028	0.8926944978	0.9107949096	0.8847472462	0.7785362447	0.9111739956	0.9085994807000001	0.9052252942000001	0.9053668401
GCF_004195955.1 | Streptomyces albidoflavus CR25 - ST 144:416	0.8906411660000001	0.8865698941	0.7884911031	0.8194039505	0.899794902	0.7760630245	0.8158563390000001	0.8144362901000001	0.9107849369000001	0.9020870674	0.8937343061	0.8023361619	0.8163660501000001	0.8160450744000001	0.8032298999	0.8219286524	0.8258754957000001	0.8934429031000001	0.9176727323	0.7676392607	0.9317997084	0.8901480547	0.9074182492	0.9033172650000001	0.9165922117	0.9019588724000001	0.8957854259	0.9086237564	1.0012522377	0.9321450955	1.0	0.9313890380000001	0.9410650395000001	0.9134028209	0.9100205098	0.9098369357	0.8022131281	0.9134342070000001	0.9131267622	0.9111589204	0.7815829417	0.8093775401000001	0.8406002036	0.8864369563000001	0.818973472	0.9038628261	0.9050341572	0.8017322923	0.7812155145	0.8684049851000001	0.8863150386	0.8603559022	0.7802933196	0.9075636019000001	0.8912739108000001	0.9019164662	0.9011678019
GCF_004195965.1 | Streptomyces albidoflavus Ma1 - ST 152:417	0.8772757804	0.8638410295000001	0.7795907523000001	0.8087223104	0.8917853555	0.7764976749	0.8055902961	0.8046311821000001	0.9008271137	0.889632818	0.8815461837	0.7953917123	0.8084273254000001	0.8081949422	0.7958314381	0.8066018305	0.8107508827000001	0.8842248512	0.8966244029	0.7582871663	0.9164703998	0.8737590748	0.8912032279000001	0.8957953079000001	0.8936686366000001	0.8943378563000001	0.8893701657	0.8941519773000001	0.9167477738	0.9129591977	0.9186514177	1.0	0.9137137209	0.8978950123	0.9054392814000001	0.9052333147	0.7932628396	0.9010205601	0.9062579198	0.9003015341	0.7745718796000001	0.7970266502000001	0.8351714862	0.8638334623	0.8073006313000001	0.8944737916000001	0.8952290027	0.7924199860000001	0.7740694145	0.8559643519000001	0.8736623517000001	0.8479683871	0.7726283357	0.8918888204000001	0.8868901728	0.8857230283	0.8831564937
GCF_004195995.1 | Streptomyces albidoflavus CR47 - ST 146:418	0.8984806710000001	0.8897172251000001	0.7941267113	0.8308810494000001	0.9078006441	0.7840572274000001	0.8200490209	0.8194894105	0.9218719102	0.9106878303	0.8993676669	0.817993332	0.8316822747	0.8317016151000001	0.8113263580000001	0.8274329915	0.8316295791	0.8980634508	0.9163681634	0.7728126037	0.9412117549000001	0.8978446800000001	0.9133516208	0.9139545369000001	0.9353084465	0.9197500715	0.9016424068000001	0.9160239602	0.943461969	0.9452070902	0.9454761741000001	0.9307251909	1.0	0.9203801763	0.9144049721	0.9143905369	0.8073227539000001	0.9214528681	0.9126203292	0.9221709857	0.7934862356	0.8175695249	0.8471096115000001	0.889700127	0.8232090750000001	0.9115208692000001	0.9120820213	0.8077300236	0.7864994441000001	0.884041657	0.9021552079	0.8758194621000001	0.7812108243	0.913979343	0.9092164179000001	0.9085032054000001	0.9066044821
GCF_004196035.1 | Streptomyces albidoflavus CR19 - ST 143:419	0.9020249292	0.8913000786	0.7935004165	0.8266381677	0.9119933823	0.7810958091	0.8248032740000001	0.8217213735000001	0.9247668267	0.9164927713000001	0.905273651	0.8101046976	0.8231045122	0.8231661727	0.8117533427	0.8325206953000001	0.8367966704	0.8962771255	0.9213504389	0.7735118448	0.9187200118000001	0.9038755899	0.9265373851	0.9194806325	0.920472269	0.9147706404	0.9085543293	0.9370320645	0.9213978809000001	0.9219581753	0.9218069803000001	0.9187208564	0.9245149758000001	1.0	0.9224841199	0.9220671371	0.8111180139	0.9320177115	0.9346582746000001	0.9253159997	0.7872510227	0.8157222821000001	0.8507578544000001	0.8879108608	0.8254668991	0.9158996758	0.9164995286000001	0.8105830595	0.7870432352000001	0.8826041130000001	0.9005652075	0.8744022764	0.7804448540000001	0.9323367133	0.9039341533	0.9127341534000001	0.9130386551
GCF_004196145.1 | Streptomyces albidoflavus FXJ8.031 - ST 150:420	0.9222115286	0.9081149272000001	0.8094714737	0.8430592268	0.9391061875000001	0.8024941445	0.8422874480000001	0.8420022691	0.9451216665000001	0.9352090778000001	0.928291945	0.8290781337	0.8427035075	0.842315463	0.8307229766	0.8534822642000001	0.857392735	0.9271872898	0.9360070041	0.7894414272	0.9451228158	0.9227768581	0.9382130101	0.943185036	0.9372583432	0.9410010110000001	0.9364380049000001	0.9428988514000001	0.9365688855000001	0.9402056707	0.9372436892	0.9454554048	0.9373655188000001	0.9414182198000001	1.0	1.002670194	0.8305462663000001	0.9474872866	0.9471074311000001	0.9454822706	0.8037416046	0.8351048187000001	0.8689916864	0.9081972484	0.8446523497	0.9407053444000001	0.9428616417000001	0.8306877782000001	0.8030198219	0.8997879907	0.917724666	0.8913670959000001	0.8014406347	0.9479746049000001	0.9288394598	0.9322820073	0.9282268639000001
GCF_004196155.1 | Streptomyces albidoflavus CGMCC 4.1615 - ST 150:421	0.9226675301	0.9080837953	0.8096035948	0.8434107885000001	0.9376436215	0.8027968555	0.8423357603	0.8418603334	0.9437820613000001	0.9353643605	0.9284299975	0.8288785056	0.8426154401	0.8422856019	0.8310225257	0.8537823674	0.8575226895	0.9276069111	0.9361295277	0.7892901609	0.9438381123	0.9228203049	0.9382708171	0.9431872028	0.9358863528	0.9410278046	0.9366092662000001	0.9430061152	0.9367443633	0.9401856033	0.93740289	0.9455916442000001	0.9376990976	0.9413424084	1.0030428472	1.0	0.8309881766	0.9476421024	0.9467616716	0.9436741273	0.8036571655	0.8352994996	0.8685654424	0.9081632726000001	0.8447463817	0.9409000372	0.9415237835	0.8305959637	0.8033013139	0.8997553449000001	0.917899895	0.8913850718	0.8016876218000001	0.9479591495	0.9292481974000001	0.9326378418000001	0.9286222953000001
GCF_004196225.1 | Streptomyces sp. SCA2-2 - ST 560:422	0.8059022101000001	0.7954413262000001	0.7604056762	0.8131165835	0.8223815488	0.7624852017	0.8083875139000001	0.8178832382000001	0.8239839549	0.8238017022	0.8129100776	0.7527512014000001	0.7657607876	0.7654011043000001	0.9227460969	0.7445159288000001	0.7483897577	0.7917249296000001	0.8128123561	0.7477322294000001	0.8203998867000001	0.8088518685	0.8206619903	0.8294004791	0.8183758171000001	0.8262194945	0.8250315184	0.8180131554000001	0.8157374777	0.8137005015000001	0.8156526628	0.8177357340000001	0.8170182112000001	0.8171878411	0.81993227	0.8200637473	1.0	0.8261199291	0.8218996072	0.8238011348000001	0.7595193746000001	0.8103026573000001	0.7885348678	0.7954071449	0.8110191873	0.8248058653	0.8246987830000001	0.9409384699000001	0.7587644084	0.7850790147000001	0.8010514496000001	0.7784482757000001	0.7585637176000001	0.8179551465	0.8175697918	0.8149192549000001	0.8108119723
GCF_007896905.1 | Streptomyces albidoflavus 77 - ST 588:423	0.8914793936000001	0.8660590576	0.7673434169000001	0.7952125434	0.8879959711000001	0.7544279743000001	0.7894218805000001	0.7865808055	0.9021092179	0.8901357417	0.8809697662	0.7842680589000001	0.7975596703000001	0.7973498968	0.7844634625	0.8082706106	0.8113583911000001	0.8643236583	0.8932019003	0.7479971126	0.8831625846000001	0.8713564438	0.8900198425	0.8923812050000001	0.8913865937000001	0.89187517	0.8847301113	0.8928877772	0.8789571757	0.8829881314	0.8794100287000001	0.8794865786	0.8829910860000001	0.8891205829000001	0.8856990717000001	0.8855146805	0.782243113	1.0	0.8937484933000001	0.898571136	0.7637952626000001	0.7845483389	0.8202939113000001	0.8656783226	0.7980917591000001	0.8883575014	0.8889779583	0.7803019691	0.7618694287000001	0.8520662761000001	0.8699729054	0.8448986553000001	0.7544737699	0.8976231261000001	0.8810093841000001	0.8986847521	0.8789548926
GCF_009834105.1 | Streptomyces sp. GF20 - ST 617:424	0.8778516939000001	0.8674567307000001	0.7747816790000001	0.7995935516	0.8934606204000001	0.7646459094	0.7990713346	0.8007307208000001	0.9089762646	0.8900372131000001	0.8806236294	0.792201131	0.805052894	0.8050010552	0.7943068226000001	0.8101437574	0.8137403252000001	0.8852380963	0.8984270162	0.7515952717000001	0.8982952993000001	0.8749707467000001	0.8922722964	0.9012137237000001	0.8946271968	0.8977152254	0.8905513602	0.9104008036000001	0.8950893685	0.8872643202	0.8953454162000001	0.9009314146	0.8906739130000001	0.9081022555	0.9016903937	0.9010263383	0.7926159775	0.9102500746000001	1.0	0.9042650958	0.7692450572	0.7916752210000001	0.8320224337000001	0.8674359405000001	0.8057920403000001	0.8999407343	0.8991192478000001	0.7977411721000001	0.7681701218	0.8554771987	0.8731433975	0.8474397347	0.7637453655	0.9068578526000001	0.8855641742	0.8892192829000001	0.8859654798000001
GCF_009846825.1 | Streptomyces sp. FR-008 - ST 377:425	0.8985253350000001	0.8786901351	0.7839943984000001	0.8187968404	0.9140321714	0.7782748937	0.8130653109	0.8132640651	1.0037717688	0.914220974	0.9041906592000001	0.8095174516	0.8247587756	0.8253043130000001	0.8040518491	0.8266426558000001	0.8302401346	0.8856531667	0.910504768	0.7663826748	0.9089928262	0.8972801496	0.9163300077000001	0.9220496507	0.9243407145	0.9287764716	0.9113442902000001	0.9074510298	0.9019761669	0.9073450184	0.9028093313000001	0.9044202355000001	0.9094575074000001	0.9084778344000001	0.9096073333	0.9075305039	0.8028026555000001	0.9247838341	0.9137726022	1.0	0.7847688211	0.8053631017	0.8513484395	0.8786522640000001	0.8141881755	0.9172152794	0.9178024198	0.8013508375	0.7763958509000001	0.8834916111000001	0.9013978723	0.8749415866	0.7769065580000001	0.9186766342	0.9188940476	0.8999341679	0.9011739629000001
GCF_010523235.1 | Streptomyces sp. 604F - ST 644:426	0.78262879	0.7755263436000001	0.9256565272	0.8090998638	0.7901644758	0.9293046295	0.8039331654	0.7891698595000001	0.8073355771	0.7946426480000001	0.7958344094	0.7667418838000001	0.7798132978000001	0.7795834127	0.766864094	0.7271068211	0.7303621854	0.7767142948	0.788867862	0.8992008354000001	0.7960441142	0.7786072832	0.7959632523	0.79218038	0.8122553149	0.8094118809	0.7931244752000001	0.7932471088	0.7907171031	0.8053378774000001	0.7906953705	0.7944676587	0.7989922595000001	0.7891684483	0.7894947186	0.7891184917	0.7557140337	0.8025959089	0.7936687764	0.8012609104	1.0	0.7972794818000001	0.7945742046000001	0.7755641639	0.8042671973000001	0.794025952	0.7943656287	0.7609081095	0.9747808048000001	0.7774592691000001	0.7923497245000001	0.7706550101	0.9202322841	0.7944593326	0.7992560135000001	0.789336946	0.7909794458
GCF_013363465.1 | Streptomyces odorifer KAI-180 - ST 673:427	0.8415807316	0.8321298321	0.8281849545000001	0.9506712114	0.8492842347	0.8259383438000001	0.9390066986000001	0.8876435094	0.8550260782	0.8611377861	0.8518688856000001	0.8042606555	0.8187242290000001	0.8188321672000001	0.8439429066	0.7805361009	0.7840558252000001	0.8265466695	0.8482907926000001	0.811913416	0.8516889397	0.8426255031000001	0.8553937428	0.8555810214	0.8566819618	0.8567120261000001	0.8539883462000001	0.8530061965	0.8508761767	0.8508164880000001	0.8509283859000001	0.8495619996	0.8555307187000001	0.8497800759	0.8524747181000001	0.8523566607	0.8378641961000001	0.8567368109	0.848846909	0.8545385964000001	0.8285492459	1.0	0.8401867742	0.8325038028	0.9495077959	0.8521042671	0.8525660843	0.8336922963000001	0.8259138524	0.8203581143	0.8366922746000001	0.8126550512	0.8220833658000001	0.8510269382000001	0.8484544598	0.8481560165	0.8488727203
GCF_013363555.1 | Streptomyces fungicidicus CAI-93 - ST 447:428	0.8708844120000001	0.8578493114	0.8238560946	0.8490432488	0.8921247467000001	0.8263713609000001	0.8442345742	0.8374611858000001	0.9007107052000001	0.8921587999999999	0.8986062707	0.9055157260000001	0.9203709967	0.9201704769	0.82129026	0.8070271950000001	0.8106891654	0.8594670617	0.8740503445000001	0.8102795029000001	0.8868514566000001	0.8691551482000001	0.8899295521	0.897010297	0.8941808051000001	0.8972730772	0.897726439	0.8824613598000001	0.8807290268	0.88230527	0.8807183577000001	0.8871633438000001	0.8833976059	0.8832342086	0.8840194802	0.8832575928	0.8125553731	0.8926945911	0.8890435821	0.9002289901	0.8229015796	0.8373008577000001	1.0	0.8578126274000001	0.8474797208	0.8945249917	0.8947505034000001	0.8116227808	0.8193423536000001	0.8527761027	0.8697607998	0.8447428889	0.8199073751	0.8895369893	0.8912855451	0.8774075892000001	0.8842408997000001
GCF_013693715.1 | Streptomyces albidoflavus J1074/R2 - ST 39:429	0.9111367902	1.0055401506	0.7960210585	0.8198413297	0.9196243903	0.7788760458	0.8164674046	0.8180266838	0.9199405383	0.9259726986000001	0.9068243594000001	0.8062504249	0.8195159638	0.8199428716	0.8116479849	0.8456083234	0.8484224002	0.8862444966	0.9187465217	0.7717469457	0.909032354	0.9226556658	0.924666914	0.9252914322	0.9296395827	0.9193227895	0.9172174890000001	0.9155513390000001	0.9145030817	0.9107605814	0.915267742	0.9042961841	0.914351129	0.9084311688000001	0.9104983010000001	0.9101259810000001	0.8077450341	0.9284161838	0.9134361004	0.9156203298000001	0.7915601318000001	0.8176071216	0.8453667835	1.0	0.8269542984	0.9250095637	0.9256119011	0.8143838529	0.7909292762	0.8850625786	0.9030363453	0.8770687166000001	0.780407815	0.9161437383000001	0.9092577624	0.9097468915	0.9218248952
GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673:430	0.8544321016	0.8446980113	0.8429477319	0.9664841203000001	0.8634511314000001	0.8276441159	0.959577314	0.89626225	0.8716147372	0.8704972715	0.8648185740000001	0.8119929748	0.8256470965	0.8252270353000001	0.845280506	0.7948816980000001	0.7971675370000001	0.8372553511	0.8586725861000001	0.8173563689000001	0.8701084023000001	0.8534764808	0.8721985561000001	0.8665170631	0.8696403761	0.8692169309000001	0.8668051471	0.8654178417	0.86407703	0.8629754544	0.8638149883	0.8633095907	0.8642315183	0.8627260661	0.8650227929000001	0.8647976813	0.8413303124	0.8743585975	0.8667908753	0.8667099528000001	0.8385271581	0.9525934106	0.8531642672	0.8447575997000001	1.0	0.8659895957	0.8664128938000001	0.8441247860000001	0.8376278888	0.8331071182	0.8496432570000001	0.8256050168	0.8279377909000001	0.8632957603	0.8611326291	0.8603547435000001	0.8636001759
GCF_016613285.1 | Streptomyces sp. DEF1AK - ST 738:431	0.9140844360000001	0.90506259	0.8035766887	0.8300583125000001	0.9535170288	0.7941334323	0.8300542252	0.8282790870000001	0.9356785454000001	0.9474057330000001	0.9142572283	0.8229204104000001	0.8374759803	0.8369057374000001	0.8237485733000001	0.8506772586	0.8551492822000001	0.8926178772000001	0.9179130688	0.7782366781000001	0.9205689406	0.9298062837000001	0.9481260770000001	0.9529528463	0.9374443816	0.9521112941000001	0.9507716601	0.9200061675000001	0.9132042662000001	0.919831543	0.9132317495000001	0.9162763336	0.9166723747000001	0.9169565096000001	0.9228492075	0.9226972743	0.8196241076	0.9322923229000001	0.9273268687	0.9352933566	0.793010705	0.8188971395	0.8626276951	0.9051580063	0.8295455731	1.0	1.0041705531	0.8155725078	0.7915698762000001	0.8966714502	0.9147579878000001	0.8882133639	0.792304455	0.9194161930000001	0.9452046744	0.9151695324	0.9283059783000001
