FILE	SCHEME	ST	16S	atpD	gyrB	recA	rpoB	trpB
bacteria/GCF_001280045.1/GCF_001280045.1_ASM128004v1_genomic.gbff.gz	streptomyces	-	~85	~143	~140	~101	~141	157?
bacteria/GCF_001280065.1/GCF_001280065.1_ASM128006v1_genomic.gbff.gz	streptomyces	-	-	~139	~161	~142	~131	146?
bacteria/GCF_001280095.1/GCF_001280095.1_ASM128009v1_genomic.gbff.gz	streptomyces	-	149?	120?	~118	~124	~119	~136
bacteria/GCF_001280125.1/GCF_001280125.1_ASM128012v1_genomic.gbff.gz	streptomyces	-	149?	120?	~118	~124	~119	~136
bacteria/GCF_001280885.1/GCF_001280885.1_ASM128088v1_genomic.gbff.gz	streptomyces	-	20	~26	~42	~17	~27	45?
bacteria/GCF_001282115.1/GCF_001282115.1_ASM128211v1_genomic.gbff.gz	streptomyces	-	~78	~100	~161	~102	~101	~114
bacteria/GCF_001293595.1/GCF_001293595.1_ASM129359v1_genomic.gbff.gz	streptomyces	-	~146	~175	-	~156	-	-
bacteria/GCF_001294335.1/GCF_001294335.1_ASM129433v1_genomic.gbff.gz	streptomyces	60	43	56	55	54	56	61
bacteria/GCF_001294345.1/GCF_001294345.1_ASM129434v1_genomic.gbff.gz	streptomyces	-	22	~28	27	28	~29	~29
bacteria/GCF_001414545.1/GCF_001414545.1_ASM141454v1_genomic.gbff.gz	streptomyces	-	~99	~175	-	~131	151?	~190
bacteria/GCF_001417675.1/GCF_001417675.1_ASM141767v1_genomic.gbff.gz	streptomyces	-	-	~175	171?	~156	~175	~142
bacteria/GCF_001417695.1/GCF_001417695.1_ASM141769v1_genomic.gbff.gz	streptomyces	-	~146	~170	-	~99	~108	-
bacteria/GCF_001417735.1/GCF_001417735.1_ASM141773v1_genomic.gbff.gz	streptomyces	-	~48	~137	~134	~140	135?	-
bacteria/GCF_001417775.1/GCF_001417775.1_ASM141777v1_genomic.gbff.gz	streptomyces	-	~74	~176	-	~132	-	-
bacteria/GCF_001418125.1/GCF_001418125.1_ASM141812v1_genomic.gbff.gz	streptomyces	156	89	115	113	119	114	131
bacteria/GCF_001418135.1/GCF_001418135.1_ASM141813v1_genomic.gbff.gz	streptomyces	-	14	~10	~16	16?	~41	16?
bacteria/GCF_001418165.1/GCF_001418165.1_ASM141816v1_genomic.gbff.gz	streptomyces	-	147?	~176	-	~177	~176	~139
bacteria/GCF_001418175.1/GCF_001418175.1_ASM141817v1_genomic.gbff.gz	streptomyces	-	~147	~176	~172	~177	~176	~191
bacteria/GCF_001418285.1/GCF_001418285.1_ASM141828v1_genomic.gbff.gz	streptomyces	-	-	-	-	-	-	-
bacteria/GCF_001418325.1/GCF_001418325.1_ASM141832v1_genomic.gbff.gz	streptomyces	-	~93	~33	-	~118	~15	15?
bacteria/GCF_001418335.1/GCF_001418335.1_ASM141833v1_genomic.gbff.gz	streptomyces	-	53?	140?	-	~123	~182	-
bacteria/GCF_001418385.1/GCF_001418385.1_ASM141838v1_genomic.gbff.gz	streptomyces	-	~130	114?	-	~15	~15	-
bacteria/GCF_001418395.1/GCF_001418395.1_ASM141839v1_genomic.gbff.gz	streptomyces	-	~147	~175	~149	~127	~122	~139
bacteria/GCF_001418415.1/GCF_001418415.1_ASM141841v1_genomic.gbff.gz	streptomyces	-	~96	~176	~172	~177	~176	~191
bacteria/GCF_001418465.1/GCF_001418465.1_ASM141846v1_genomic.gbff.gz	streptomyces	16	13	14	15	15	15	15
bacteria/GCF_001418475.1/GCF_001418475.1_ASM141847v1_genomic.gbff.gz	streptomyces	180	110	138	135	141	136	152
bacteria/GCF_001418495.1/GCF_001418495.1_ASM141849v1_genomic.gbff.gz	streptomyces	-	~21	-	-	-	-	-
bacteria/GCF_001418505.1/GCF_001418505.1_ASM141850v1_genomic.gbff.gz	streptomyces	-	~59	~115	~113	-	~114	~131
bacteria/GCF_001418545.1/GCF_001418545.1_ASM141854v1_genomic.gbff.gz	streptomyces	156	89	115	113	119	114	131
bacteria/GCF_001418565.1/GCF_001418565.1_ASM141856v1_genomic.gbff.gz	streptomyces	-	~104	165?	-	159?	-	-
bacteria/GCF_001418585.1/GCF_001418585.1_ASM141858v1_genomic.gbff.gz	streptomyces	-	~19	~165	-	~102	~161	-
bacteria/GCF_001418625.1/GCF_001418625.1_ASM141862v1_genomic.gbff.gz	streptomyces	-	11	1	1	1	1	1
bacteria/GCF_001418645.1/GCF_001418645.1_ASM141864v1_genomic.gbff.gz	streptomyces	191	121	149	146	152	147	163
bacteria/GCF_001418655.1/GCF_001418655.1_ASM141865v1_genomic.gbff.gz	streptomyces	-	95?	~140	-	159?	-	-
bacteria/GCF_001419685.1/GCF_001419685.1_ASM141968v1_genomic.gbff.gz	streptomyces	-	-	~128	~125	-	~127	-
bacteria/GCF_001419695.1/GCF_001419695.1_ASM141969v1_genomic.gbff.gz	streptomyces	-	~147	~175	~149	~127	~122	~139
bacteria/GCF_001419705.1/GCF_001419705.1_ASM141970v1_genomic.gbff.gz	streptomyces	-	~147	~176	-	~177	~176	~139
bacteria/GCF_001419745.1/GCF_001419745.1_ASM141974v1_genomic.gbff.gz	streptomyces	-	~153	~33	-	~175	-	-
bacteria/GCF_001419765.1/GCF_001419765.1_ASM141976v1_genomic.gbff.gz	streptomyces	-	143	172	-	173	172	187
bacteria/GCF_001419795.1/GCF_001419795.1_ASM141979v1_genomic.gbff.gz	streptomyces	-	19?	~154	-	~102	~152	-
bacteria/GCF_001425805.1/GCF_001425805.1_Root369_genomic.gbff.gz	streptomyces	-	~78	~96	~98	~99	~97	110?
bacteria/GCF_001426325.1/GCF_001426325.1_Root1295_genomic.gbff.gz	streptomyces	-	8	11	29	~12	12	~12
bacteria/GCF_001426405.1/GCF_001426405.1_Root1304_genomic.gbff.gz	streptomyces	-	~14	~10	-	16?	~41	193?
bacteria/GCF_001426425.1/GCF_001426425.1_Root1310_genomic.gbff.gz	streptomyces	-	~65	~154	-	~108	~120	-
bacteria/GCF_001426585.1/GCF_001426585.1_Root431_genomic.gbff.gz	streptomyces	-	~14	~10	-	~11	~178	~193
bacteria/GCF_001426615.1/GCF_001426615.1_Root1319_genomic.gbff.gz	streptomyces	-	-	~13	~1	~35	~14	-
bacteria/GCF_001427245.1/GCF_001427245.1_Root55_genomic.gbff.gz	streptomyces	-	22	~13	~1	~35	~14	-
bacteria/GCF_001427565.1/GCF_001427565.1_Root63_genomic.gbff.gz	streptomyces	-	8	11	29	~12	12	~12
bacteria/GCF_001427745.1/GCF_001427745.1_Root66D1_genomic.gbff.gz	streptomyces	-	~14	~10	-	16?	~41	193?
bacteria/GCF_001428885.1/GCF_001428885.1_Root264_genomic.gbff.gz	streptomyces	-	~65	~154	-	~99	~165	168?
bacteria/GCF_001431765.1/GCF_001431765.1_ASM143176v1_genomic.gbff.gz	streptomyces	-	5,5,5,5,5	5	~92	5	36	5
bacteria/GCF_001434355.1/GCF_001434355.1_ASM143435v1_genomic.gbff.gz	streptomyces	-	8,8,8,8,8,8	11	~29	~12	12	~12
bacteria/GCF_001445655.1/GCF_001445655.1_ASM144565v1_genomic.gbff.gz	streptomyces	-	~52	~64	~77	~63	~64	~70
bacteria/GCF_001445835.1/GCF_001445835.1_ASM144583v1_genomic.gbff.gz	streptomyces	230	148	177	173	178	177	192
bacteria/GCF_001447075.1/GCF_001447075.1_ASM144707v1_genomic.gbff.gz	streptomyces	-	~85	~143	~106	~101	~108	~113
bacteria/GCF_001469455.2/GCF_001469455.2_ASM146945v2_genomic.gbff.gz	streptomyces	-	~96	~123	~120	~177	~176	139?
bacteria/GCF_001482415.1/GCF_001482415.1_ASM148241v1_genomic.gbff.gz	streptomyces	-	-	~96	-	~118	~116	~133
bacteria/GCF_001484565.1/GCF_001484565.1_ASM148456v1_genomic.gbff.gz	streptomyces	-	~97	~105	-	~108	~152	-
bacteria/GCF_001484625.1/GCF_001484625.1_ASM148462v1_genomic.gbff.gz	streptomyces	-	-	~169	-	124?	-	-
bacteria/GCF_001485105.1/GCF_001485105.1_ASM148510v1_genomic.gbff.gz	streptomyces	-	~19	~157	-	~102	~97	-
bacteria/GCF_001485125.1/GCF_001485125.1_ASM148512v1_genomic.gbff.gz	streptomyces	-	~121	~165	~161	~166	~165	~180
bacteria/GCF_001485145.1/GCF_001485145.1_ASM148514v1_genomic.gbff.gz	streptomyces	-	~65	100?	-	-	-	-
bacteria/GCF_001493375.1/GCF_001493375.1_Streptomyces_specialis_genomic.gbff.gz	streptomyces	-	101?	115?	-	-	-	-
bacteria/GCF_001507395.1/GCF_001507395.1_ASM150739v1_genomic.gbff.gz	streptomyces	-	46	58	58	57	~65	64
bacteria/GCF_001507435.1/GCF_001507435.1_ASM150743v1_genomic.gbff.gz	streptomyces	-	~50	~154	-	~132	~149	-
bacteria/GCF_001509475.1/GCF_001509475.1_ASM150947v1_genomic.gbff.gz	streptomyces	-	19	~91	~137	24?	~138	~25
bacteria/GCF_001509485.1/GCF_001509485.1_ASM150948v1_genomic.gbff.gz	streptomyces	-	~52	143?	-	~58	~59	~65
bacteria/GCF_001509505.1/GCF_001509505.1_ASM150950v1_genomic.gbff.gz	streptomyces	-	~80	~33	-	~118	~15	-
bacteria/GCF_001509565.1/GCF_001509565.1_ASM150956v1_genomic.gbff.gz	streptomyces	-	5	92	~92	92	92	39
bacteria/GCF_001509775.1/GCF_001509775.1_ASM150977v1_genomic.gbff.gz	streptomyces	-	69	61?	85	85	85	~94
bacteria/GCF_001509785.1/GCF_001509785.1_ASM150978v1_genomic.gbff.gz	streptomyces	-	~146	~170	-	~99	~101	~136
bacteria/GCF_001509795.1/GCF_001509795.1_ASM150979v1_genomic.gbff.gz	streptomyces	-	~146	~170	-	~99	~101	~136
bacteria/GCF_001513955.1/GCF_001513955.1_ASM151395v1_genomic.gbff.gz	streptomyces	-	~130	165?	~107	~24	~101	-
bacteria/GCF_001513965.1/GCF_001513965.1_ASM151396v1_genomic.gbff.gz	streptomyces	-	~85	~108	-	~132	~127	-
bacteria/GCF_001513975.1/GCF_001513975.1_ASM151397v1_genomic.gbff.gz	streptomyces	-	~97	~138	~137	~24	~106	-
bacteria/GCF_001513985.1/GCF_001513985.1_ASM151398v1_genomic.gbff.gz	streptomyces	-	81	~100	~102	~102	101	~114
bacteria/GCF_001514035.1/GCF_001514035.1_ASM151403v1_genomic.gbff.gz	streptomyces	-	~130	~106	-	~146	-	-
bacteria/GCF_001514045.1/GCF_001514045.1_ASM151404v1_genomic.gbff.gz	streptomyces	-	~78	96	98	99	97	110
bacteria/GCF_001514055.1/GCF_001514055.1_ASM151405v1_genomic.gbff.gz	streptomyces	-	~85	~143	~106	~101	~108	~113
bacteria/GCF_001514065.1/GCF_001514065.1_ASM151406v1_genomic.gbff.gz	streptomyces	-	-	~96	~23	~102	~161	~146
bacteria/GCF_001514115.1/GCF_001514115.1_ASM151411v1_genomic.gbff.gz	streptomyces	-	~130	~119	-	~123	~118	-
bacteria/GCF_001514125.1/GCF_001514125.1_ASM151412v1_genomic.gbff.gz	streptomyces	-	~97	~107	-	~101	~141	-
bacteria/GCF_001514135.1/GCF_001514135.1_ASM151413v1_genomic.gbff.gz	streptomyces	160	93	119	117	123	118	135
bacteria/GCF_001514145.1/GCF_001514145.1_ASM151414v1_genomic.gbff.gz	streptomyces	-	~78	~96	~98	~99	~97	110?
bacteria/GCF_001514195.1/GCF_001514195.1_ASM151419v1_genomic.gbff.gz	streptomyces	123	81	100	102	102	101	114
bacteria/GCF_001514205.1/GCF_001514205.1_ASM151420v1_genomic.gbff.gz	streptomyces	-	~19	~165	-	~102	~161	-
bacteria/GCF_001514215.1/GCF_001514215.1_ASM151421v1_genomic.gbff.gz	streptomyces	-	~97	~106	-	~146	~141	~120
bacteria/GCF_001514235.1/GCF_001514235.1_ASM151423v1_genomic.gbff.gz	streptomyces	-	~78	~106	~102	~136	~152	~121
bacteria/GCF_001514265.1/GCF_001514265.1_ASM151426v1_genomic.gbff.gz	streptomyces	206	130	161	157	163	161	176
bacteria/GCF_001514285.1/GCF_001514285.1_ASM151428v1_genomic.gbff.gz	streptomyces	-	~81	~165	-	~61	~152	-
bacteria/GCF_001514305.1/GCF_001514305.1_ASM151430v1_genomic.gbff.gz	streptomyces	-	~130	140?	~137	136?	~127	-
bacteria/GCF_001517125.1/GCF_001517125.1_ASM151712v1_genomic.gbff.gz	streptomyces	-	-	~127	-	~176	~175	~190
bacteria/GCF_001531145.1/GCF_001531145.1_ASM153114v1_genomic.gbff.gz	streptomyces	-	~103	131?	~42	~135	~130	17?
bacteria/GCF_001541145.1/GCF_001541145.1_ASM154114v1_genomic.gbff.gz	streptomyces	-	-	~58	~65	57?	~65	~64
bacteria/GCF_001542625.1/GCF_001542625.1_ASM154262v2_genomic.gbff.gz	streptomyces	-	~85	~108	-	~146	-	-
bacteria/GCF_001543895.1/GCF_001543895.1_ASM154389v1_genomic.gbff.gz	streptomyces	-	-	-	-	-	-	-
bacteria/GCF_001543915.1/GCF_001543915.1_ASM154391v1_genomic.gbff.gz	streptomyces	-	-	-	-	-	-	-
bacteria/GCF_001543925.1/GCF_001543925.1_ASM154392v1_genomic.gbff.gz	streptomyces	-	-	-	-	-	-	-
bacteria/GCF_001550215.1/GCF_001550215.1_ASM155021v1_genomic.gbff.gz	streptomyces	-	~121	165	161	166	165	180
bacteria/GCF_001550225.1/GCF_001550225.1_ASM155022v1_genomic.gbff.gz	streptomyces	-	~121	165	161	~166	~165	~180
bacteria/GCF_001550235.1/GCF_001550235.1_ASM155023v1_genomic.gbff.gz	streptomyces	-	~121	165	161	~166	~165	~180
bacteria/GCF_001550245.1/GCF_001550245.1_ASM155024v1_genomic.gbff.gz	streptomyces	-	~121	165	161	~166	~165	~180
bacteria/GCF_001550295.1/GCF_001550295.1_ASM155029v1_genomic.gbff.gz	streptomyces	-	~121	165	161	~166	~165	~180
bacteria/GCF_001550315.1/GCF_001550315.1_ASM155031v1_genomic.gbff.gz	streptomyces	-	95,95,95,95,95,95	~165	~121	~137	~165	-
bacteria/GCF_001550325.1/GCF_001550325.1_ASM155032v1_genomic.gbff.gz	streptomyces	-	~121	96?	-	166?	~165	-
bacteria/GCF_001550375.1/GCF_001550375.1_ASM155037v1_genomic.gbff.gz	streptomyces	-	~121	96?	-	166?	~165	-
bacteria/GCF_001553435.1/GCF_001553435.1_ASM155343v1_genomic.gbff.gz	streptomyces	78	41	72	72	50	72	78
bacteria/GCF_001553455.1/GCF_001553455.1_ASM155345v1_genomic.gbff.gz	streptomyces	56	41	52	51	50	52	57
bacteria/GCF_001553475.1/GCF_001553475.1_ASM155347v1_genomic.gbff.gz	streptomyces	56	41	52	51	50	52	57
bacteria/GCF_001570645.1/GCF_001570645.1_ASM157064v1_genomic.gbff.gz	streptomyces	78	41	72	72	50	72	78
bacteria/GCF_001572115.1/GCF_001572115.1_ASM157211v1_genomic.gbff.gz	streptomyces	-	~121	165	161	~166	165	~180
bacteria/GCF_001577385.1/GCF_001577385.1_ASM157738v1_genomic.gbff.gz	streptomyces	-	5,5,5,5,87,87,87	5	92	5	92	~104
bacteria/GCF_001579685.1/GCF_001579685.1_ASM157968v1_genomic.gbff.gz	streptomyces	-	~121	165	161	~166	~165	~180
bacteria/GCF_001590865.1/GCF_001590865.1_ASM159086v1_genomic.gbff.gz	streptomyces	-	~43	151?	-	~120	54?	~61
bacteria/GCF_001592685.1/GCF_001592685.1_ASM159268v1_genomic.gbff.gz	streptomyces	-	~94	~174	~118	~124	~119	~136
bacteria/GCF_001595515.1/GCF_001595515.1_ASM159551v1_genomic.gbff.gz	streptomyces	-	105?	~175	~171	~156	~151	~190
bacteria/GCF_001598115.1/GCF_001598115.1_ASM159811v2_genomic.gbff.gz	streptomyces	-	69,69,69,69,69	86	85	~85	~85	94
bacteria/GCF_001611795.1/GCF_001611795.1_ASM161179v1_genomic.gbff.gz	streptomyces	-	~104	~139	136?	142?	~131	~153
bacteria/GCF_001625365.1/GCF_001625365.1_ASM162536v1_genomic.gbff.gz	streptomyces	-	~123	118?	-	~160	~150	-
bacteria/GCF_001632865.1/GCF_001632865.1_ASM163286v1_genomic.gbff.gz	streptomyces	-	~99	~127	~124	128?	~151	~190
bacteria/GCF_001636945.1/GCF_001636945.1_ASM163694v1_genomic.gbff.gz	streptomyces	-	~50	135?	-	~146	-	-
bacteria/GCF_001640565.1/GCF_001640565.1_ASM164056v1_genomic.gbff.gz	streptomyces	-	~48	~137	~134	~140	~135	~151
bacteria/GCF_001642695.1/GCF_001642695.1_ASM164269v2_genomic.gbff.gz	streptomyces	-	~115	~138	-	~143	~132	-
bacteria/GCF_001642995.1/GCF_001642995.1_ASM164299v1_genomic.gbff.gz	streptomyces	-	~80	~138	-	~123	~127	-
bacteria/GCF_001646665.1/GCF_001646665.1_ASM164666v1_genomic.gbff.gz	streptomyces	-	~138	169?	-	~170	~32	-
bacteria/GCF_001650215.1/GCF_001650215.1_ASM165021v1_genomic.gbff.gz	streptomyces	-	~48	~137	~134	~140	~135	~151
bacteria/GCF_001652895.1/GCF_001652895.1_ASM165289v1_genomic.gbff.gz	streptomyces	-	41	~72	72?	50	72	78?
bacteria/GCF_001653115.1/GCF_001653115.1_ASM165311v1_genomic.gbff.gz	streptomyces	-	-	~107	-	-	-	-
bacteria/GCF_001653515.1/GCF_001653515.1_ASM165351v1_genomic.gbff.gz	streptomyces	-	~138	16?	-	-	-	-
bacteria/GCF_001654495.1/GCF_001654495.1_ASM165449v1_genomic.gbff.gz	streptomyces	-	~87	143?	-	~154	~152	-
bacteria/GCF_001660045.1/GCF_001660045.1_ASM166004v1_genomic.gbff.gz	streptomyces	-	~146	~127	-	~156	~175	~190
bacteria/GCF_001661615.1/GCF_001661615.1_ASM166161v1_genomic.gbff.gz	streptomyces	156	89	115	113	119	114	131
bacteria/GCF_001672315.1/GCF_001672315.1_ASM167231v1_genomic.gbff.gz	streptomyces	-	~147	~176	-	~177	~176	~139
bacteria/GCF_001685355.1/GCF_001685355.1_ASM168535v1_genomic.gbff.gz	streptomyces	-	~78	~96	~107	~131	~25	-
bacteria/GCF_001687325.1/GCF_001687325.1_ASM168732v1_genomic.gbff.gz	streptomyces	-	28?	~3	~10	~10	~3	107?
bacteria/GCF_001693675.1/GCF_001693675.1_ASM169367v1_genomic.gbff.gz	streptomyces	-	98,98,98,98,98,98	126	123	130	125	141
bacteria/GCF_001700505.1/GCF_001700505.1_ASM170050v1_genomic.gbff.gz	streptomyces	29	22	28	27	28	29	29
bacteria/GCF_001700515.1/GCF_001700515.1_ASM170051v1_genomic.gbff.gz	streptomyces	-	~138	~167	-	~168	-	-
bacteria/GCF_001704195.1/GCF_001704195.1_ASM170419v1_genomic.gbff.gz	streptomyces	-	5,87	~5	5	5	36	~101
bacteria/GCF_001704635.1/GCF_001704635.1_ASM170463v1_genomic.gbff.gz	streptomyces	-	~39	~50	-	~48	~88	-
bacteria/GCF_001705785.1/GCF_001705785.1_ASM170578v1_genomic.gbff.gz	streptomyces	-	~41	72	72	50	72	78
bacteria/GCF_001715295.1/GCF_001715295.1_ASM171529v1_genomic.gbff.gz	streptomyces	-	~6	~156	~152	~104	~29	-
bacteria/GCF_001723055.1/GCF_001723055.1_ASM172305v1_genomic.gbff.gz	streptomyces	55	40	51	50	49	51	56
bacteria/GCF_001723065.1/GCF_001723065.1_ASM172306v1_genomic.gbff.gz	streptomyces	-	~151	~180	-	-	~181	-
bacteria/GCF_001723075.1/GCF_001723075.1_ASM172307v1_genomic.gbff.gz	streptomyces	-	~26	~51	~50	~49	~33	~56
bacteria/GCF_001723115.1/GCF_001723115.1_ASM172311v1_genomic.gbff.gz	streptomyces	12	6	6	8	8	8	8
bacteria/GCF_001729485.1/GCF_001729485.1_ASM172948v1_genomic.gbff.gz	streptomyces	-	43,43,43,43,43,43,43	~116	~59	~52	~63	~59
bacteria/GCF_001735805.1/GCF_001735805.1_ASM173580v1_genomic.gbff.gz	streptomyces	-	~100	~105	~125	~101	~127	-
bacteria/GCF_001746285.1/GCF_001746285.1_ASM174628v1_genomic.gbff.gz	streptomyces	-	8	~11	~29	12?	12	~31
bacteria/GCF_001746295.1/GCF_001746295.1_ASM174629v1_genomic.gbff.gz	streptomyces	-	~78	~96	~98	~99	~97	110?
bacteria/GCF_001746305.1/GCF_001746305.1_ASM174630v1_genomic.gbff.gz	streptomyces	-	3	9	~10	10	~3	~10
bacteria/GCF_001746315.1/GCF_001746315.1_ASM174631v1_genomic.gbff.gz	streptomyces	-	3?	9	10	10	~3	10
bacteria/GCF_001746365.1/GCF_001746365.1_ASM174636v1_genomic.gbff.gz	streptomyces	-	~65	~161	-	~157	~161	-
bacteria/GCF_001746415.1/GCF_001746415.1_ASM174641v1_genomic.gbff.gz	streptomyces	-	~16	~130	-	~134	~30	-
bacteria/GCF_001746425.1/GCF_001746425.1_ASM174642v1_genomic.gbff.gz	streptomyces	-	~32	~30	-	~17	~140	~32
bacteria/GCF_001746455.1/GCF_001746455.1_ASM174645v1_genomic.gbff.gz	streptomyces	-	~16	~130	-	~134	~30	-
bacteria/GCF_001746465.1/GCF_001746465.1_ASM174646v1_genomic.gbff.gz	streptomyces	-	~16	~130	-	~134	~30	-
bacteria/GCF_001746475.1/GCF_001746475.1_ASM174647v1_genomic.gbff.gz	streptomyces	-	~16	~130	-	~134	~30	-
bacteria/GCF_001746485.1/GCF_001746485.1_ASM174648v1_genomic.gbff.gz	streptomyces	-	~16	~130	-	~134	~30	-
bacteria/GCF_001748085.1/GCF_001748085.1_ASM174808v1_genomic.gbff.gz	streptomyces	-	-	180?	-	-	-	-
bacteria/GCF_001748165.1/GCF_001748165.1_ASM174816v1_genomic.gbff.gz	streptomyces	-	107?	~88	~70	~87	~88	~67
bacteria/GCF_001748305.1/GCF_001748305.1_ASM174830v1_genomic.gbff.gz	streptomyces	-	-	~33	-	~175	-	-
bacteria/GCF_001750785.1/GCF_001750785.1_ASM175078v1_genomic.gbff.gz	streptomyces	-	~140	~169	-	~170	-	-
bacteria/GCF_001751245.1/GCF_001751245.1_ASM175124v1_genomic.gbff.gz	streptomyces	-	-	70?	-	-	-	-
bacteria/GCF_001751255.1/GCF_001751255.1_ASM175125v1_genomic.gbff.gz	streptomyces	-	-	180?	-	-	-	-
bacteria/GCF_001751305.1/GCF_001751305.1_ASM175130v1_genomic.gbff.gz	streptomyces	-	~28	~94	~34	~96	35	~107
bacteria/GCF_001751345.1/GCF_001751345.1_ASM175134v1_genomic.gbff.gz	streptomyces	-	~74	-	-	-	-	-
bacteria/GCF_001751365.1/GCF_001751365.1_ASM175136v1_genomic.gbff.gz	streptomyces	-	~74	-	-	-	-	-
bacteria/GCF_001751375.1/GCF_001751375.1_ASM175137v1_genomic.gbff.gz	streptomyces	-	-	115?	-	-	-	-
bacteria/GCF_001753425.1/GCF_001753425.1_ASM175342v1_genomic.gbff.gz	streptomyces	-	~36	47?	-	-	-	-
bacteria/GCF_001756925.1/GCF_001756925.1_ASM175692v1_genomic.gbff.gz	streptomyces	-	150	~180	~176	~181	~180	~195
bacteria/GCF_001767375.1/GCF_001767375.1_ASM176737v1_genomic.gbff.gz	streptomyces	-	124,124,124	~153	149	156	~151	~167
bacteria/GCF_001865245.1/GCF_001865245.1_ASM186524v1_genomic.gbff.gz	streptomyces	-	~140	~169	-	-	-	-
bacteria/GCF_001865255.1/GCF_001865255.1_ASM186525v1_genomic.gbff.gz	streptomyces	-	~140	~169	-	-	~169	-
bacteria/GCF_001865315.1/GCF_001865315.1_ASM186531v1_genomic.gbff.gz	streptomyces	-	5,5	~5	5	115?	36	~101
bacteria/GCF_001865795.1/GCF_001865795.1_ASM186579v1_genomic.gbff.gz	streptomyces	-	~5	~112	110	~113	36	~5
bacteria/GCF_001866645.1/GCF_001866645.1_ASM186664v1_genomic.gbff.gz	streptomyces	-	~116	~107	-	~132	~149	-
bacteria/GCF_001866665.1/GCF_001866665.1_ASM186666v1_genomic.gbff.gz	streptomyces	-	~85	~107	-	~146	~127	-
bacteria/GCF_001866675.1/GCF_001866675.1_ASM186667v1_genomic.gbff.gz	streptomyces	-	~97	~107	-	~146	~127	120?
bacteria/GCF_001879105.1/GCF_001879105.1_ASM187910v1_genomic.gbff.gz	streptomyces	-	-	-	-	-	-	-
bacteria/GCF_001885705.1/GCF_001885705.1_ASM188570v1_genomic.gbff.gz	streptomyces	-	~71	-	~122	~129	~124	-
bacteria/GCF_001886595.1/GCF_001886595.1_ASM188659v1_genomic.gbff.gz	streptomyces	-	14,14,14,14	15	16	16	16	16
bacteria/GCF_001888885.1/GCF_001888885.1_ASM188888v1_genomic.gbff.gz	streptomyces	-	~92	~118	116	122	117	134
bacteria/GCF_001895105.1/GCF_001895105.1_ASM189510v1_genomic.gbff.gz	streptomyces	-	~16	9?	~6	~10	~105	3?
bacteria/GCF_001896135.2/GCF_001896135.2_ASM189613v2_genomic.gbff.gz	streptomyces	-	~17	~154	~19	~20	-	20?
bacteria/GCF_001905005.1/GCF_001905005.1_ASM190500v1_genomic.gbff.gz	streptomyces	-	~73	~90	~71	~70	~66	~77
bacteria/GCF_001905025.1/GCF_001905025.1_ASM190502v1_genomic.gbff.gz	streptomyces	-	~114	~179	-	~38	~42	47?
bacteria/GCF_001905045.1/GCF_001905045.1_ASM190504v1_genomic.gbff.gz	streptomyces	-	~123	118?	-	-	~158	-
bacteria/GCF_001905125.1/GCF_001905125.1_ASM190512v1_genomic.gbff.gz	streptomyces	-	~11	~13	9?	~104	~12	48?
bacteria/GCF_001905345.1/GCF_001905345.1_ASM190534v1_genomic.gbff.gz	streptomyces	-	~88	-	-	-	-	-
bacteria/GCF_001905365.1/GCF_001905365.1_ASM190536v1_genomic.gbff.gz	streptomyces	-	~84	41?	-	14?	~39	48?
bacteria/GCF_001905385.1/GCF_001905385.1_ASM190538v1_genomic.gbff.gz	streptomyces	-	~105	~175	~171	~131	~151	~190
bacteria/GCF_001905405.1/GCF_001905405.1_ASM190540v1_genomic.gbff.gz	streptomyces	-	3	~39	22	~23	24	44
bacteria/GCF_001905425.1/GCF_001905425.1_ASM190542v1_genomic.gbff.gz	streptomyces	-	~114	16?	-	~38	~42	47?
bacteria/GCF_001905445.1/GCF_001905445.1_ASM190544v1_genomic.gbff.gz	streptomyces	-	~20	142?	-	~135	~31	45?
bacteria/GCF_001905485.1/GCF_001905485.1_ASM190548v1_genomic.gbff.gz	streptomyces	-	8	~11	~29	~12	~12	~31
bacteria/GCF_001905505.1/GCF_001905505.1_ASM190550v1_genomic.gbff.gz	streptomyces	-	~8	~156	~14	~28	~103	~29
bacteria/GCF_001905525.1/GCF_001905525.1_ASM190552v1_genomic.gbff.gz	streptomyces	-	8	11	29	~12	12	~12
bacteria/GCF_001905545.1/GCF_001905545.1_ASM190554v1_genomic.gbff.gz	streptomyces	-	~123	152?	~116	~160	~117	~166
bacteria/GCF_001905575.1/GCF_001905575.1_ASM190557v1_genomic.gbff.gz	streptomyces	-	8	~11	~29	~12	~12	~31
bacteria/GCF_001905595.1/GCF_001905595.1_ASM190559v1_genomic.gbff.gz	streptomyces	-	8	~17	96?	~97	~95	~38
bacteria/GCF_001905645.1/GCF_001905645.1_ASM190564v1_genomic.gbff.gz	streptomyces	-	8	11	~29	~12	~12	~12
bacteria/GCF_001905665.1/GCF_001905665.1_ASM190566v1_genomic.gbff.gz	streptomyces	-	~14	~10	-	~11	~16	193?
bacteria/GCF_001905705.1/GCF_001905705.1_ASM190570v1_genomic.gbff.gz	streptomyces	-	~84	31?	-	~165	~103	-
bacteria/GCF_001905725.1/GCF_001905725.1_ASM190572v1_genomic.gbff.gz	streptomyces	-	~124	~170	-	~137	~170	52?
bacteria/GCF_001905735.1/GCF_001905735.1_ASM190573v1_genomic.gbff.gz	streptomyces	-	~84	31?	-	~165	~103	-
