FILE	SCHEME	ST	16S	atpD	gyrB	recA	rpoB	trpB
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001514305.1_ASM151430v1_genomic.gbff	scheme_round_1	-	796	517?	657	136?	984	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001531145.1_ASM153114v1_genomic.gbff	scheme_round_1	-	198	613?	385	549	534	776
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001541145.1_ASM154114v1_genomic.gbff	scheme_round_1	-	-	566	418	591	575	501
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001542625.1_ASM154262v2_genomic.gbff	scheme_round_1	-	215,215,215,215,215,215	268	-	277	257?	~679
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550215.1_ASM155021v1_genomic.gbff	scheme_round_1	-	251,251,251,251,251	165	161	166	165	180
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550225.1_ASM155022v1_genomic.gbff	scheme_round_1	-	251,251,251,251,251,251	165	161	319	313	310
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550235.1_ASM155023v1_genomic.gbff	scheme_round_1	-	210,251,251,251,251,251,251	165	161	319,881	841	310
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550245.1_ASM155024v1_genomic.gbff	scheme_round_1	-	251,251,251,251,251	165	161	319	313	293
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550295.1_ASM155029v1_genomic.gbff	scheme_round_1	-	251,251,251,251,251,251	165	161	319	313	775
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550315.1_ASM155031v1_genomic.gbff	scheme_round_1	-	95,95,95,95,95,95	562	301	402	574	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550325.1_ASM155032v1_genomic.gbff	scheme_round_1	-	210,210,210,210,210,210,210	294	-	306	300	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001550375.1_ASM155037v1_genomic.gbff	scheme_round_1	-	210,210,210,210,210	294	-	306	300	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001553435.1_ASM155343v1_genomic.gbff	scheme_round_1	78	41	72	72	50	72	78
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001553455.1_ASM155345v1_genomic.gbff	scheme_round_1	56	41	52	51	50	52	57
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001553475.1_ASM155347v1_genomic.gbff	scheme_round_1	56	41	52	51	50	52	57
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001570645.1_ASM157064v1_genomic.gbff	scheme_round_1	78	41	72	72	50	72	78
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001572115.1_ASM157211v1_genomic.gbff	scheme_round_1	-	251,251,251,251,251,251	165	161	319	165	310
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001577385.1_ASM157738v1_genomic.gbff	scheme_round_1	-	5,5,5,5,87,87,87	5	92	5	92	743
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001579685.1_ASM157968v1_genomic.gbff	scheme_round_1	-	251,251,251,251,251,251	165	161	319	841	310
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001590865.1_ASM159086v1_genomic.gbff	scheme_round_1	-	178	221	-	220	218	222
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001592685.1_ASM159268v1_genomic.gbff	scheme_round_1	-	200	248	219	672	249	572
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001595515.1_ASM159551v1_genomic.gbff	scheme_round_1	-	281?	185	180	186	770	319
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001598115.1_ASM159811v2_genomic.gbff	scheme_round_1	-	69,69,69,69,69	86	85	682	699	94
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001611795.1_ASM161179v1_genomic.gbff	scheme_round_1	-	462,462,462,462,462	545	427?	~708	553	478
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001625365.1_ASM162536v1_genomic.gbff	scheme_round_1	-	387,387,387,387,387,387,387,387,387	455	-	485	475	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001632865.1_ASM163286v1_genomic.gbff	scheme_round_1	-	264,264,264,264,264,264	316	259	128?	328	300
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001636945.1_ASM163694v1_genomic.gbff	scheme_round_1	-	430	505	-	538	257?	~292
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001640565.1_ASM164056v1_genomic.gbff	scheme_round_1	-	539	638	468	668	648	570
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001642695.1_ASM164269v2_genomic.gbff	scheme_round_1	-	708	839	-	904	860	~569
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001642995.1_ASM164299v1_genomic.gbff	scheme_round_1	-	675	801	-	863	822	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001646665.1_ASM164666v1_genomic.gbff	scheme_round_1	-	540	517?	-	669	649	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001650215.1_ASM165021v1_genomic.gbff	scheme_round_1	-	539,539,539,539,539	638	468	668	648	570
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001652895.1_ASM165289v1_genomic.gbff	scheme_round_1	-	41	372	72	50	72	348
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001653515.1_ASM165351v1_genomic.gbff	scheme_round_1	-	571,571	683	-	~461	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001654495.1_ASM165449v1_genomic.gbff	scheme_round_1	-	721,721,721,721,721	851	-	923	877	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001660045.1_ASM166004v1_genomic.gbff	scheme_round_1	-	380	446	-	476	467	409
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001661615.1_ASM166161v1_genomic.gbff	scheme_round_1	156	89	115	113	119	114	131
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001672315.1_ASM167231v1_genomic.gbff	scheme_round_1	-	212,445,445	265	~479	273	267	260
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001685355.1_ASM168535v1_genomic.gbff	scheme_round_1	-	297	362	291	384	377	~736
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001687325.1_ASM168732v1_genomic.gbff	scheme_round_1	-	803?	191	185	193	193	209
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001693675.1_ASM169367v1_genomic.gbff	scheme_round_1	-	98,98,98,98,98,98	126	123	130	125	141
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001700505.1_ASM170050v1_genomic.gbff	scheme_round_1	29	22	28	27	28	29	29
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001700515.1_ASM170051v1_genomic.gbff	scheme_round_1	-	419	491	-	521	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001704195.1_ASM170419v1_genomic.gbff	scheme_round_1	-	5,87	223	5	5	36	571
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001704635.1_ASM170463v1_genomic.gbff	scheme_round_1	-	422,422,422,422,422	498	~453	528	514	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001705785.1_ASM170578v1_genomic.gbff	scheme_round_1	-	795	72	72	50	72	78
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001715295.1_ASM171529v1_genomic.gbff	scheme_round_1	-	432	509	381	540	524	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001723055.1_ASM172305v1_genomic.gbff	scheme_round_1	55	40	51	50	49	51	56
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001723065.1_ASM172306v1_genomic.gbff	scheme_round_1	-	707	838	-	-	859	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001723075.1_ASM172307v1_genomic.gbff	scheme_round_1	-	758	876	618	950	903	780
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001723115.1_ASM172311v1_genomic.gbff	scheme_round_1	12	6	6	8	8	8	8
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001729485.1_ASM172948v1_genomic.gbff	scheme_round_1	-	43,43,43,43,43,43,43	896	629	970	925	795
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001735805.1_ASM173580v1_genomic.gbff	scheme_round_1	-	242,242,242,242,242	298	249	310	304	~791
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746285.1_ASM174628v1_genomic.gbff	scheme_round_1	-	8	521	617	1020?	12	779
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746295.1_ASM174629v1_genomic.gbff	scheme_round_1	-	283	349	279	361	360	328
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746305.1_ASM174630v1_genomic.gbff	scheme_round_1	-	3	9	243	10	291	276
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746315.1_ASM174631v1_genomic.gbff	scheme_round_1	-	3?	9	10	10	914	10
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746365.1_ASM174636v1_genomic.gbff	scheme_round_1	-	172	209	-	211	208	296?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746415.1_ASM174641v1_genomic.gbff	scheme_round_1	-	364,364,364,364,383,383,383	431	-	459	452	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746425.1_ASM174642v1_genomic.gbff	scheme_round_1	-	159,159,159	561	~602	588	573	498
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746455.1_ASM174645v1_genomic.gbff	scheme_round_1	-	383,383,383,383,383,383,383	431	-	459	452	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746465.1_ASM174646v1_genomic.gbff	scheme_round_1	-	383,383,383,383,383,383,383	487	-	459	452	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746475.1_ASM174647v1_genomic.gbff	scheme_round_1	-	364,364,364,383,383,383,383	864	-	459	892	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001746485.1_ASM174648v1_genomic.gbff	scheme_round_1	-	383,383,383,383,383,383,383,383	431	-	459	452	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001748085.1_ASM174808v1_genomic.gbff	scheme_round_1	-	-	236?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001748165.1_ASM174816v1_genomic.gbff	scheme_round_1	-	107?	786	573	843	456	700
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001750785.1_ASM175078v1_genomic.gbff	scheme_round_1	-	299,299,299,299,299	364	-	386	~422	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751305.1_ASM175130v1_genomic.gbff	scheme_round_1	-	175,175	880	621	954	35	785
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751345.1_ASM175134v1_genomic.gbff	scheme_round_1	-	472,472,472	~554	-	-	523?	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751365.1_ASM175136v1_genomic.gbff	scheme_round_1	-	472,472,472	~554	-	-	523?	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001751375.1_ASM175137v1_genomic.gbff	scheme_round_1	-	-	942?	-	507?	~202	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001753425.1_ASM175342v1_genomic.gbff	scheme_round_1	-	327,327,327,327,327,327	623	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001756925.1_ASM175692v1_genomic.gbff	scheme_round_1	-	150	236	212	242	237	238
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001767375.1_ASM176737v1_genomic.gbff	scheme_round_1	-	124,124,124,395	317	149	156	330	212
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865245.1_ASM186524v1_genomic.gbff	scheme_round_1	-	756	891	-	-	~489	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865255.1_ASM186525v1_genomic.gbff	scheme_round_1	-	400	467	-	-	489	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865315.1_ASM186531v1_genomic.gbff	scheme_round_1	-	5,5	223	5	115?	36	571
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001865795.1_ASM186579v1_genomic.gbff	scheme_round_1	-	549	650	110	681	36	577
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001866645.1_ASM186664v1_genomic.gbff	scheme_round_1	-	165	202	-	204	203	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001866665.1_ASM186666v1_genomic.gbff	scheme_round_1	-	645	771	-	824	791	~292
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001866675.1_ASM186667v1_genomic.gbff	scheme_round_1	-	249	303	~245	317	311	292
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001886595.1_ASM188659v1_genomic.gbff	scheme_round_1	-	14,14,14,14	15	16	16	16	16
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001888885.1_ASM188888v1_genomic.gbff	scheme_round_1	-	346,346,346,346,346,346,346	406	116	122	117	134
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001895105.1_ASM189510v1_genomic.gbff	scheme_round_1	-	730	897?	611	940	512	768
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001896135.2_ASM189613v2_genomic.gbff	scheme_round_1	-	315	383	304	405	-	357
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905005.1_ASM190500v1_genomic.gbff	scheme_round_1	-	594	705	516	754	725	636
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905025.1_ASM190502v1_genomic.gbff	scheme_round_1	-	316	782	-	837	396	717
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905125.1_ASM190512v1_genomic.gbff	scheme_round_1	-	798	945	658	1024	987	48?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905345.1_ASM190534v1_genomic.gbff	scheme_round_1	-	415	~538	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905365.1_ASM190536v1_genomic.gbff	scheme_round_1	-	279	591?	-	300?	356	326
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905385.1_ASM190538v1_genomic.gbff	scheme_round_1	-	394	345	357	494	485	421
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905405.1_ASM190540v1_genomic.gbff	scheme_round_1	-	3	628	22	659	24	44
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905425.1_ASM190542v1_genomic.gbff	scheme_round_1	-	316	384	-	406	396	358
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905445.1_ASM190544v1_genomic.gbff	scheme_round_1	-	579	690	-	734	704	45?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905485.1_ASM190548v1_genomic.gbff	scheme_round_1	-	8	521	477	691	665	585
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905505.1_ASM190550v1_genomic.gbff	scheme_round_1	-	311	533	394	561	545	471
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905525.1_ASM190552v1_genomic.gbff	scheme_round_1	-	8	11	29	355	12	384
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905575.1_ASM190557v1_genomic.gbff	scheme_round_1	-	8	495	404	574	511	484
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905595.1_ASM190559v1_genomic.gbff	scheme_round_1	-	8	293	403?	305	299	280
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905645.1_ASM190564v1_genomic.gbff	scheme_round_1	-	8	11	549	810	777	675
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905665.1_ASM190566v1_genomic.gbff	scheme_round_1	-	166	203	-	205	204	~535
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905705.1_ASM190570v1_genomic.gbff	scheme_round_1	-	167	204	-	206	205	~287
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905725.1_ASM190572v1_genomic.gbff	scheme_round_1	-	689	819	-	879	839	726
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905735.1_ASM190573v1_genomic.gbff	scheme_round_1	-	698	284	-	957	911	~287
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905785.1_ASM190578v1_genomic.gbff	scheme_round_1	-	574	681	494	721	693	610
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905795.1_ASM190579v1_genomic.gbff	scheme_round_1	-	584	694	-	741	712	625
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905825.1_ASM190582v1_genomic.gbff	scheme_round_1	-	250	363	458	651	633	557
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905845.1_ASM190584v1_genomic.gbff	scheme_round_1	-	444	522	-	552	535	462
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905855.1_ASM190585v1_genomic.gbff	scheme_round_1	-	692	822	-	1029	843	~292
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905885.1_ASM190588v1_genomic.gbff	scheme_round_1	-	393	517?	-	~352	~587	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001905905.1_ASM190590v1_genomic.gbff	scheme_round_1	-	593	704	515	780?	724	635
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001906585.1_ASM190658v1_genomic.gbff	scheme_round_1	-	287?	689	-	~910	703	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001931635.1_ASM193163v1_genomic.gbff	scheme_round_1	-	3,3,3,331	249	220	584?	250	248
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941265.1_ASM194126v1_genomic.gbff	scheme_round_1	-	235	290	-	303	296	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941275.1_ASM194127v1_genomic.gbff	scheme_round_1	-	506	601	-	303	611	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941285.1_ASM194128v1_genomic.gbff	scheme_round_1	-	235,235,235	290	-	303	296	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001941845.1_ASM194184v1_genomic.gbff	scheme_round_1	-	103,103,103,103,103	131	422	135	579	145
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001949645.1_ASM194964v1_genomic.gbff	scheme_round_1	-	235	290	-	303	424	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001953875.1_ASM195387v1_genomic.gbff	scheme_round_1	-	322	613?	385	549	530	458
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001953885.1_ASM195388v1_genomic.gbff	scheme_round_1	-	232	287	245	299	920?	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001969965.1_Sparso1.0_genomic.gbff	scheme_round_1	-	422	498	~453	528	514	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001974775.1_ASM197477v2_genomic.gbff	scheme_round_1	-	163,252,252,252,252,252	564	-	590	314	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001975025.1_ASM197502v1_genomic.gbff	scheme_round_1	-	689?	213	-	215	212	757?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001983595.1_ASM198359v1_genomic.gbff	scheme_round_1	-	8	17	334	447?	18	18
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001983975.1_ASM198397v1_genomic.gbff	scheme_round_1	-	108?	436	376	530	456	445
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001984445.1_ASM198444v1_genomic.gbff	scheme_round_1	-	43,43,43,43,43,43	54	53	52	564	493
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_001984575.1_ASM198457v1_genomic.gbff	scheme_round_1	-	-	838?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002005225.1_ASM200522v1_genomic.gbff	scheme_round_1	-	257,257,257,257,257,257	309	~469	326	275?	297
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002005565.1_ASM200556v1_genomic.gbff	scheme_round_1	-	531	627	463	658	640	562
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002007125.1_ASM200712v1_genomic.gbff	scheme_round_1	-	280	344	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002007685.1_ASM200768v1_genomic.gbff	scheme_round_1	-	198,198,198,322,322,322,322	613?	385	549	530	458
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002009175.1_ASM200917v1_genomic.gbff	scheme_round_1	-	705,705,705,705,705	836	324?	901	856	~378
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002017835.1_ASM201783v1_genomic.gbff	scheme_round_1	-	93,93,93,93,93	119	117	123	118	135
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002019855.1_ASM201985v1_genomic.gbff	scheme_round_1	-	411,411,411,411,411,411	481	-	513	502	~499
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002021875.1_ASM202187v1_genomic.gbff	scheme_round_1	-	391,391,391,391,391	461	218	249	482	419
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002028385.1_ASM202838v1_genomic.gbff	scheme_round_1	-	32,32,32,32,32,32	496	374	415	387	442
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002028425.1_ASM202842v1_genomic.gbff	scheme_round_1	-	276,276,276	339	277	354	353	324
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002078175.1_ASM207817v1_genomic.gbff	scheme_round_1	-	712,712,712,712,712,712	843	-	909	865	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002078235.1_ASM207823v1_genomic.gbff	scheme_round_1	-	-	770	559	823	790	686
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002080455.1_ASM208045v1_genomic.gbff	scheme_round_1	-	32,32,32,32,32,32,32	389	309	415	387	363
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002082175.1_ASM208217v1_genomic.gbff	scheme_round_1	-	2,2,2,2,2,2	2	2	2	590	2
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002082195.1_ASM208219v1_genomic.gbff	scheme_round_1	-	483,483,483,483,483,483	574	-	600	581	507
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002090335.1_ASM209033v1_genomic.gbff	scheme_round_1	-	43,43,43,43,43	674	489	712	683	540
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002094995.1_ASM209499v1_genomic.gbff	scheme_round_1	-	182,182,182	228	200	228	226	228
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002099185.1_ASM209918v1_genomic.gbff	scheme_round_1	-	393	517?	-	~352	~587	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002114065.1_ASM211406v1_genomic.gbff	scheme_round_1	-	106,106,106	905	411	981	935	805
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002119225.1_ASM211922v1_genomic.gbff	scheme_round_1	-	299	364	-	386	422	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002128305.1_ASM212830v1_genomic.gbff	scheme_round_1	-	-	886?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002148965.1_ASM214896v1_genomic.gbff	scheme_round_1	-	~289	710	519	760	730	640
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002150735.1_ASM215073v1_genomic.gbff	scheme_round_1	-	578	688	502	733	702	618
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002150845.1_ASM215084v1_genomic.gbff	scheme_round_1	-	321	387	306	412	402	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154275.1_ASM215427v1_genomic.gbff	scheme_round_1	94	69	86	85	85	85	94
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154375.1_ASM215437v1_genomic.gbff	scheme_round_1	-	304	369	-	391	383	346
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154385.1_ASM215438v1_genomic.gbff	scheme_round_1	24	3	23	22	23	24	24
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154415.1_ASM215441v1_genomic.gbff	scheme_round_1	157	90	116	114	120	115	132
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154445.1_ASM215444v1_genomic.gbff	scheme_round_1	-	299	364	-	386	422	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154505.1_ASM215450v1_genomic.gbff	scheme_round_1	-	382	449	-	478	470	702?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154555.1_ASM215455v1_genomic.gbff	scheme_round_1	-	106	588	433	614	596	521
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154575.1_ASM215457v1_genomic.gbff	scheme_round_1	20	17	19	19	20	20	20
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002154675.1_ASM215467v1_genomic.gbff	scheme_round_1	-	359	261?	-	847?	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155725.1_ASM215572v1_genomic.gbff	scheme_round_1	-	278	342	~435	356	355	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155765.1_ASM215576v1_genomic.gbff	scheme_round_1	-	95	562	301	402	574	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155885.1_ASM215588v1_genomic.gbff	scheme_round_1	99	72	87	88	87	87	97
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155905.1_ASM215590v1_genomic.gbff	scheme_round_1	129	83	105	106	107	106	120
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_002155915.1_ASM215591v1_genomic.gbff	scheme_round_1	-	-	860	-	936	~595	-
